timestamp, system, entity, est-latitude, est-longitude, est-depth, value (rpm)
1676288800.319, lauv-simulator-1, Motor, 41.18386946, -8.70571100, 0.063, 0
1676288800.369, lauv-simulator-1, Motor, 41.18386946, -8.70571100, 0.096, 0
1676288800.419, lauv-simulator-1, Motor, 41.18386946, -8.70571100, 0.096, 0
1676288800.469, lauv-simulator-1, Motor, 41.18386947, -8.70571100, 0.051, 0
1676288800.519, lauv-simulator-1, Motor, 41.18386947, -8.70571100, 0.051, 0
1676288800.569, lauv-simulator-1, Motor, 41.18386947, -8.70571100, 0.079, 0
1676288800.619, lauv-simulator-1, Motor, 41.18386948, -8.70571100, 0.079, 0
1676288800.669, lauv-simulator-1, Motor, 41.18386948, -8.70571100, 0.111, 0
1676288800.719, lauv-simulator-1, Motor, 41.18386948, -8.70571100, 0.111, 0
1676288800.769, lauv-simulator-1, Motor, 41.18386949, -8.70571100, 0.066, 0
1676288800.819, lauv-simulator-1, Motor, 41.18386949, -8.70571100, 0.066, 0
1676288800.869, lauv-simulator-1, Motor, 41.18386949, -8.70571100, 0.097, 0
1676288800.919, lauv-simulator-1, Motor, 41.18386949, -8.70571100, 0.097, 0
1676288800.969, lauv-simulator-1, Motor, 41.18386950, -8.70571100, 0.053, 0
1676288801.019, lauv-simulator-1, Motor, 41.18386950, -8.70571100, 0.053, 0
1676288801.069, lauv-simulator-1, Motor, 41.18386951, -8.70571100, 0.055, 0
1676288801.119, lauv-simulator-1, Motor, 41.18386951, -8.70571100, 0.055, 0
1676288801.169, lauv-simulator-1, Motor, 41.18386951, -8.70571100, 0.085, 0
1676288801.219, lauv-simulator-1, Motor, 41.18386951, -8.70571100, 0.085, 0
1676288801.269, lauv-simulator-1, Motor, 41.18386952, -8.70571100, 0.008, 0
1676288801.319, lauv-simulator-1, Motor, 41.18386952, -8.70571100, 0.008, 0
1676288801.369, lauv-simulator-1, Motor, 41.18386952, -8.70571100, 0.013, 0
1676288801.419, lauv-simulator-1, Motor, 41.18386953, -8.70571100, 0.013, 0
1676288801.469, lauv-simulator-1, Motor, 41.18386953, -8.70571100, 0.018, 0
1676288801.519, lauv-simulator-1, Motor, 41.18386953, -8.70571100, 0.018, 0
1676288801.569, lauv-simulator-1, Motor, 41.18386953, -8.70571100, 0.052, 0
1676288801.619, lauv-simulator-1, Motor, 41.18386954, -8.70571100, 0.052, 0
1676288801.669, lauv-simulator-1, Motor, 41.18386954, -8.70571100, 0.066, 0
1676288801.719, lauv-simulator-1, Motor, 41.18386954, -8.70571100, 0.066, 0
1676288801.769, lauv-simulator-1, Motor, 41.18386955, -8.70571100, 0.047, 0
1676288801.819, lauv-simulator-1, Motor, 41.18386955, -8.70571100, 0.047, 0
1676288801.869, lauv-simulator-1, Motor, 41.18386955, -8.70571100, 0.062, 0
1676288801.919, lauv-simulator-1, Motor, 41.18386956, -8.70571100, 0.062, 0
1676288801.969, lauv-simulator-1, Motor, 41.18386956, -8.70571100, 0.037, 0
1676288802.019, lauv-simulator-1, Motor, 41.18386956, -8.70571100, 0.037, 0
1676288802.069, lauv-simulator-1, Motor, 41.18386956, -8.70571100, 0.081, 0
1676288802.119, lauv-simulator-1, Motor, 41.18386957, -8.70571100, 0.081, 0
1676288802.169, lauv-simulator-1, Motor, 41.18386957, -8.70571100, 0.076, 0
1676288802.219, lauv-simulator-1, Motor, 41.18386957, -8.70571100, 0.076, 0
1676288802.269, lauv-simulator-1, Motor, 41.18386957, -8.70571100, 0.007, 0
1676288802.319, lauv-simulator-1, Motor, 41.18386958, -8.70571100, 0.007, 0
1676288802.369, lauv-simulator-1, Motor, 41.18386958, -8.70571100, 0.001, 0
1676288802.419, lauv-simulator-1, Motor, 41.18386958, -8.70571100, 0.001, 0
1676288802.469, lauv-simulator-1, Motor, 41.18386958, -8.70571100, 0.098, 0
1676288802.519, lauv-simulator-1, Motor, 41.18386958, -8.70571100, 0.098, 0
1676288802.569, lauv-simulator-1, Motor, 41.18386959, -8.70571100, 0.054, 0
1676288802.619, lauv-simulator-1, Motor, 41.18386959, -8.70571100, 0.054, 0
1676288802.669, lauv-simulator-1, Motor, 41.18386959, -8.70571100, 0.063, 0
1676288802.719, lauv-simulator-1, Motor, 41.18386960, -8.70571100, 0.063, 0
1676288802.769, lauv-simulator-1, Motor, 41.18386960, -8.70571100, 0.040, 0
1676288802.819, lauv-simulator-1, Motor, 41.18386960, -8.70571100, 0.040, 0
1676288802.869, lauv-simulator-1, Motor, 41.18386961, -8.70571100, 0.013, 0
1676288802.919, lauv-simulator-1, Motor, 41.18386961, -8.70571100, 0.013, 0
1676288802.969, lauv-simulator-1, Motor, 41.18386961, -8.70571100, 0.008, 0
1676288803.019, lauv-simulator-1, Motor, 41.18386961, -8.70571100, 0.008, 0
1676288803.069, lauv-simulator-1, Motor, 41.18386961, -8.70571100, 0.060, 0
1676288803.119, lauv-simulator-1, Motor, 41.18386962, -8.70571100, 0.060, 0
1676288803.169, lauv-simulator-1, Motor, 41.18386962, -8.70571100, 0.071, 0
1676288803.219, lauv-simulator-1, Motor, 41.18386962, -8.70571100, 0.071, 0
1676288803.269, lauv-simulator-1, Motor, 41.18386962, -8.70571100, 0.050, 0
1676288803.319, lauv-simulator-1, Motor, 41.18386963, -8.70571100, 0.050, 0
1676288803.369, lauv-simulator-1, Motor, 41.18386963, -8.70571100, 0.049, 0
1676288803.419, lauv-simulator-1, Motor, 41.18386963, -8.70571100, 0.049, 0
1676288803.469, lauv-simulator-1, Motor, 41.18386963, -8.70571100, 0.004, 0
1676288803.519, lauv-simulator-1, Motor, 41.18386964, -8.70571100, 0.004, 0
1676288803.569, lauv-simulator-1, Motor, 41.18386964, -8.70571100, 0.000, 0
1676288803.619, lauv-simulator-1, Motor, 41.18386964, -8.70571100, 0.000, 0
1676288803.669, lauv-simulator-1, Motor, 41.18386964, -8.70571100, 0.000, 0
1676288803.719, lauv-simulator-1, Motor, 41.18386965, -8.70571100, 0.000, 0
1676288803.769, lauv-simulator-1, Motor, 41.18386965, -8.70571100, 0.074, 0
1676288803.819, lauv-simulator-1, Motor, 41.18386965, -8.70571100, 0.074, 0
1676288803.869, lauv-simulator-1, Motor, 41.18386965, -8.70571100, 0.007, 0
1676288803.919, lauv-simulator-1, Motor, 41.18386965, -8.70571100, 0.007, 0
1676288803.969, lauv-simulator-1, Motor, 41.18386966, -8.70571100, 0.001, 0
1676288804.019, lauv-simulator-1, Motor, 41.18386966, -8.70571100, 0.001, 0
1676288804.069, lauv-simulator-1, Motor, 41.18386966, -8.70571100, 0.043, 0
1676288804.119, lauv-simulator-1, Motor, 41.18386966, -8.70571100, 0.043, 0
1676288804.169, lauv-simulator-1, Motor, 41.18386966, -8.70571100, 0.010, 0
1676288804.219, lauv-simulator-1, Motor, 41.18386967, -8.70571100, 0.010, 0
1676288804.269, lauv-simulator-1, Motor, 41.18386967, -8.70571100, 0.021, 0
1676288804.319, lauv-simulator-1, Motor, 41.18386967, -8.70571100, 0.021, 0
1676288804.369, lauv-simulator-1, Motor, 41.18386969, -8.70571100, 0.067, 0
1676288804.419, lauv-simulator-1, Motor, 41.18386972, -8.70571100, 0.067, 0
1676288804.469, lauv-simulator-1, Motor, 41.18386975, -8.70571100, 0.006, 0
1676288804.519, lauv-simulator-1, Motor, 41.18386979, -8.70571100, 0.006, 0
1676288804.569, lauv-simulator-1, Motor, 41.18386985, -8.70571100, 0.025, 0
1676288804.619, lauv-simulator-1, Motor, 41.18386990, -8.70571100, 0.025, 0
1676288804.669, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.002, 0
1676288804.719, lauv-simulator-1, Motor, 41.18387004, -8.70571100, 0.002, 0
1676288804.769, lauv-simulator-1, Motor, 41.18387012, -8.70571100, 0.034, 0
1676288804.819, lauv-simulator-1, Motor, 41.18387019, -8.70571100, 0.034, 0
1676288804.869, lauv-simulator-1, Motor, 41.18387029, -8.70571101, 0.094, 0
1676288804.919, lauv-simulator-1, Motor, 41.18387038, -8.70571101, 0.094, 0
1676288804.969, lauv-simulator-1, Motor, 41.18387048, -8.70571101, 0.023, 51
1676288805.019, lauv-simulator-1, Motor, 41.18387058, -8.70571101, 0.023, 103
1676288805.069, lauv-simulator-1, Motor, 41.18387069, -8.70571101, 0.135, 156
1676288805.119, lauv-simulator-1, Motor, 41.18387080, -8.70571101, 0.135, 210
1676288805.169, lauv-simulator-1, Motor, 41.18387092, -8.70571102, 0.098, 264
1676288805.219, lauv-simulator-1, Motor, 41.18387104, -8.70571102, 0.098, 268
1676288805.269, lauv-simulator-1, Motor, 41.18387117, -8.70571103, 0.018, 272
1676288805.319, lauv-simulator-1, Motor, 41.18387129, -8.70571103, 0.018, 276
1676288805.369, lauv-simulator-1, Motor, 41.18387143, -8.70571104, 0.042, 280
1676288805.419, lauv-simulator-1, Motor, 41.18387155, -8.70571104, 0.042, 284
1676288805.469, lauv-simulator-1, Motor, 41.18387170, -8.70571105, 0.110, 287
1676288805.519, lauv-simulator-1, Motor, 41.18387184, -8.70571106, 0.110, 291
1676288805.569, lauv-simulator-1, Motor, 41.18387199, -8.70571106, 0.080, 295
1676288805.619, lauv-simulator-1, Motor, 41.18387213, -8.70571107, 0.080, 299
1676288805.669, lauv-simulator-1, Motor, 41.18387228, -8.70571108, 0.130, 303
1676288805.719, lauv-simulator-1, Motor, 41.18387243, -8.70571109, 0.130, 307
1676288805.769, lauv-simulator-1, Motor, 41.18387259, -8.70571110, 0.108, 311
1676288805.819, lauv-simulator-1, Motor, 41.18387275, -8.70571111, 0.108, 315
1676288805.869, lauv-simulator-1, Motor, 41.18387291, -8.70571112, 0.069, 319
1676288805.919, lauv-simulator-1, Motor, 41.18387306, -8.70571113, 0.069, 323
1676288805.969, lauv-simulator-1, Motor, 41.18387324, -8.70571114, 0.022, 327
1676288806.019, lauv-simulator-1, Motor, 41.18387340, -8.70571115, 0.022, 331
1676288806.069, lauv-simulator-1, Motor, 41.18387358, -8.70571116, 0.026, 334
1676288806.119, lauv-simulator-1, Motor, 41.18387375, -8.70571117, 0.026, 338
1676288806.169, lauv-simulator-1, Motor, 41.18387392, -8.70571118, 0.016, 342
1676288806.219, lauv-simulator-1, Motor, 41.18387410, -8.70571120, 0.016, 346
1676288806.269, lauv-simulator-1, Motor, 41.18387428, -8.70571121, 0.101, 350
1676288806.319, lauv-simulator-1, Motor, 41.18387446, -8.70571122, 0.101, 354
1676288806.369, lauv-simulator-1, Motor, 41.18387465, -8.70571124, 0.038, 358
1676288806.419, lauv-simulator-1, Motor, 41.18387483, -8.70571125, 0.038, 362
1676288806.469, lauv-simulator-1, Motor, 41.18387503, -8.70571126, 0.059, 366
1676288806.519, lauv-simulator-1, Motor, 41.18387522, -8.70571127, 0.059, 370
1676288806.569, lauv-simulator-1, Motor, 41.18387541, -8.70571129, 0.011, 374
1676288806.619, lauv-simulator-1, Motor, 41.18387561, -8.70571130, 0.011, 378
1676288806.669, lauv-simulator-1, Motor, 41.18387581, -8.70571131, 0.068, 382
1676288806.719, lauv-simulator-1, Motor, 41.18387601, -8.70571133, 0.068, 385
1676288806.769, lauv-simulator-1, Motor, 41.18387621, -8.70571134, 0.030, 389
1676288806.819, lauv-simulator-1, Motor, 41.18387642, -8.70571135, 0.030, 393
1676288806.869, lauv-simulator-1, Motor, 41.18387663, -8.70571136, 0.108, 397
1676288806.919, lauv-simulator-1, Motor, 41.18387684, -8.70571138, 0.108, 401
1676288806.969, lauv-simulator-1, Motor, 41.18387705, -8.70571139, 0.091, 405
1676288807.019, lauv-simulator-1, Motor, 41.18387727, -8.70571140, 0.091, 409
1676288807.069, lauv-simulator-1, Motor, 41.18387749, -8.70571141, 0.008, 413
1676288807.119, lauv-simulator-1, Motor, 41.18387771, -8.70571142, 0.008, 417
1676288807.169, lauv-simulator-1, Motor, 41.18387793, -8.70571142, 0.076, 421
1676288807.219, lauv-simulator-1, Motor, 41.18387815, -8.70571143, 0.076, 425
1676288807.269, lauv-simulator-1, Motor, 41.18387838, -8.70571144, 0.087, 429
1676288807.319, lauv-simulator-1, Motor, 41.18387861, -8.70571145, 0.087, 432
1676288807.369, lauv-simulator-1, Motor, 41.18387885, -8.70571145, 0.094, 436
1676288807.419, lauv-simulator-1, Motor, 41.18387908, -8.70571146, 0.094, 440
1676288807.469, lauv-simulator-1, Motor, 41.18387932, -8.70571147, 0.065, 444
1676288807.519, lauv-simulator-1, Motor, 41.18387955, -8.70571147, 0.065, 448
1676288807.569, lauv-simulator-1, Motor, 41.18387980, -8.70571147, 0.006, 452
1676288807.619, lauv-simulator-1, Motor, 41.18388003, -8.70571147, 0.006, 456
1676288807.669, lauv-simulator-1, Motor, 41.18388029, -8.70571147, 0.001, 460
1676288807.719, lauv-simulator-1, Motor, 41.18388053, -8.70571147, 0.001, 464
1676288807.769, lauv-simulator-1, Motor, 41.18388078, -8.70571147, 0.006, 468
1676288807.819, lauv-simulator-1, Motor, 41.18388103, -8.70571147, 0.006, 472
1676288807.869, lauv-simulator-1, Motor, 41.18388129, -8.70571146, 0.020, 476
1676288807.919, lauv-simulator-1, Motor, 41.18388155, -8.70571145, 0.020, 480
1676288807.969, lauv-simulator-1, Motor, 41.18388181, -8.70571144, 0.095, 483
1676288808.019, lauv-simulator-1, Motor, 41.18388207, -8.70571143, 0.095, 487
1676288808.069, lauv-simulator-1, Motor, 41.18388233, -8.70571142, 0.065, 491
1676288808.119, lauv-simulator-1, Motor, 41.18388260, -8.70571141, 0.065, 495
1676288808.169, lauv-simulator-1, Motor, 41.18388287, -8.70571139, 0.113, 499
1676288808.219, lauv-simulator-1, Motor, 41.18388313, -8.70571137, 0.113, 503
1676288808.269, lauv-simulator-1, Motor, 41.18388341, -8.70571135, 0.066, 507
1676288808.319, lauv-simulator-1, Motor, 41.18388368, -8.70571133, 0.066, 511
1676288808.369, lauv-simulator-1, Motor, 41.18388396, -8.70571130, 0.006, 515
1676288808.419, lauv-simulator-1, Motor, 41.18388424, -8.70571128, 0.006, 519
1676288808.469, lauv-simulator-1, Motor, 41.18388452, -8.70571124, 0.114, 523
1676288808.519, lauv-simulator-1, Motor, 41.18388480, -8.70571121, 0.114, 527
1676288808.569, lauv-simulator-1, Motor, 41.18388509, -8.70571118, 0.069, 530
1676288808.619, lauv-simulator-1, Motor, 41.18388537, -8.70571114, 0.069, 534
1676288808.669, lauv-simulator-1, Motor, 41.18388567, -8.70571110, 0.127, 538
1676288808.719, lauv-simulator-1, Motor, 41.18388595, -8.70571106, 0.127, 542
1676288808.769, lauv-simulator-1, Motor, 41.18388625, -8.70571101, 0.051, 546
1676288808.819, lauv-simulator-1, Motor, 41.18388654, -8.70571096, 0.051, 550
1676288808.869, lauv-simulator-1, Motor, 41.18388684, -8.70571090, 0.098, 554
1676288808.919, lauv-simulator-1, Motor, 41.18388714, -8.70571085, 0.098, 558
1676288808.969, lauv-simulator-1, Motor, 41.18388745, -8.70571079, 0.106, 562
1676288809.019, lauv-simulator-1, Motor, 41.18388774, -8.70571073, 0.106, 566
1676288809.069, lauv-simulator-1, Motor, 41.18388805, -8.70571066, 0.044, 570
1676288809.119, lauv-simulator-1, Motor, 41.18388835, -8.70571059, 0.044, 574
