timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1678715747.163,5.452,VALID,0.294,1040,0.0,SURFACED
1678715747.363,5.436,VALID,0.2,1039,0.248,SURFACED
1678715747.563,5.49,VALID,0.41,1038,0.0,SURFACED
1678715747.763,5.552,VALID,0.2,1037,0.2,SURFACED
1678715747.963,5.407,VALID,0.583,1035,0.104,SURFACED
1678715748.163,5.484,VALID,0.2,1034,0.0,SURFACED
1678715748.363,5.446,VALID,0.2,1033,0.068,SURFACED
1678715748.563,5.497,VALID,0.2,1032,0.046,SURFACED
1678715748.763,5.483,VALID,0.518,1031,0.2,SURFACED
1678715748.963,5.472,VALID,0.2,1030,0.211,SURFACED
1678715749.163,5.435,VALID,0.514,1028,0.03,SURFACED
1678715749.363,5.53,VALID,0.297,1027,0.211,SURFACED
1678715749.563,6.541,VALID,0.2,1026,0.014,SURFACED
1678715749.763,6.518,VALID,0.314,1025,0.0,SURFACED
1678715749.963,6.525,VALID,0.2,1024,0.086,SURFACED
1678715750.163,6.719,VALID,0.2,1022,0.0,SURFACED
1678715750.363,6.803,VALID,0.341,1021,0.0,SURFACED
1678715750.563,6.761,VALID,0.41,1020,0.258,SURFACED
1678715750.763,6.758,VALID,0.2,1019,0.0,SURFACED
1678715750.963,6.137,VALID,0.32,1018,0.0,SURFACED
1678715751.163,6.139,VALID,0.2,1016,0.0,SURFACED
1678715751.363,6.175,VALID,0.467,1015,0.0,SURFACED
1678715751.563,6.145,VALID,0.2,1014,0.0,SURFACED
1678715751.763,6.114,VALID,0.2,1013,0.076,SURFACED
1678715751.963,6.162,VALID,0.416,1012,0.112,SURFACED
1678715752.163,6.185,VALID,0.707,1011,0.095,SURFACED
1678715752.363,6.096,VALID,0.367,1010,0.127,SURFACED
1678715752.563,6.075,VALID,0.2,1008,0.0,SURFACED
1678715752.763,6.095,VALID,0.2,1007,0.214,SURFACED
1678715752.963,6.273,VALID,0.334,1006,0.128,SURFACED
1678715753.163,6.184,VALID,0.531,1005,0.027,SURFACED
1678715753.363,6.065,VALID,0.2,1004,0.0,SURFACED
1678715753.563,6.103,VALID,0.386,1003,0.32,SURFACED
1678715753.763,6.197,VALID,0.2,1002,0.0,SURFACED
1678715753.963,6.115,VALID,0.612,1001,0.032,SURFACED
1678715754.163,6.121,VALID,0.2,1000,0.208,SURFACED
1678715754.363,6.205,VALID,0.2,999,0.116,SURFACED
1678715754.563,6.087,VALID,0.514,998,0.115,SURFACED
1678715754.763,6.299,VALID,0.532,997,0.0,SURFACED
1678715754.963,6.175,VALID,0.2,996,0.006,SURFACED
