timestamp, system, entity, est-latitude, est-longitude, est-depth, value (rpm)
1676970732.941, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.090, 0
1676970732.991, lauv-simulator-1, Motor, 41.18386995, -8.70571100, 0.090, 0
1676970733.041, lauv-simulator-1, Motor, 41.18386995, -8.70571100, 0.065, 0
1676970733.091, lauv-simulator-1, Motor, 41.18386995, -8.70571100, 0.065, 0
1676970733.141, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.118, 0
1676970733.191, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.118, 0
1676970733.241, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.066, 0
1676970733.291, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.066, 0
1676970733.341, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.019, 0
1676970733.391, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.019, 0
1676970733.441, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.002, 0
1676970733.491, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.002, 0
1676970733.541, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.034, 0
1676970733.591, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.034, 0
1676970733.641, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.098, 0
1676970733.691, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.098, 0
1676970733.741, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.046, 0
1676970733.791, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.046, 0
1676970733.841, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.098, 0
1676970733.891, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.098, 0
1676970733.941, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.083, 0
1676970733.991, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.083, 0
1676970734.041, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.025, 0
1676970734.091, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.025, 0
1676970734.141, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.075, 0
1676970734.191, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.075, 0
1676970734.241, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.105, 0
1676970734.291, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.105, 0
1676970734.341, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.123, 0
1676970734.391, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.123, 0
1676970734.441, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.071, 0
1676970734.491, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.071, 0
1676970734.541, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.047, 0
1676970734.591, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.047, 0
1676970734.641, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.077, 0
1676970734.691, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.077, 0
1676970734.741, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.065, 0
1676970734.791, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.065, 0
1676970734.841, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.103, 0
1676970734.891, lauv-simulator-1, Motor, 41.18386996, -8.70571100, 0.103, 0
1676970734.941, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.077, 0
1676970734.991, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.077, 0
1676970735.041, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.066, 0
1676970735.091, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.066, 0
1676970735.141, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.106, 0
1676970735.191, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.106, 0
1676970735.241, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.043, 0
1676970735.291, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.043, 0
1676970735.341, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.095, 0
1676970735.391, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.095, 0
1676970735.441, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.046, 0
1676970735.491, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.046, 0
1676970735.541, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.055, 0
1676970735.591, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.055, 0
1676970735.641, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.078, 0
1676970735.691, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.078, 0
1676970735.741, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.007, 0
1676970735.791, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.007, 0
1676970735.841, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.001, 0
1676970735.891, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.001, 0
1676970735.941, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.018, 0
1676970735.991, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.018, 0
1676970736.041, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.002, 0
1676970736.091, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.002, 0
1676970736.141, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.051, 0
1676970736.191, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.051, 0
1676970736.241, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.154, 0
1676970736.291, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.154, 0
1676970736.341, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.099, 0
1676970736.391, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.099, 0
1676970736.441, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.169, 0
1676970736.491, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.169, 0
1676970736.541, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.041, 0
1676970736.591, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.041, 0
1676970736.641, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.081, 0
1676970736.691, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.081, 0
1676970736.741, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.098, 0
1676970736.791, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.098, 0
1676970736.841, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.009, 0
1676970736.891, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.009, 0
1676970736.941, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.063, 0
1676970736.991, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.063, 0
1676970737.041, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.006, 0
1676970737.091, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.006, 0
1676970737.141, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.034, 0
1676970737.191, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.034, 0
1676970737.241, lauv-simulator-1, Motor, 41.18386997, -8.70571100, 0.125, 0
1676970737.291, lauv-simulator-1, Motor, 41.18386998, -8.70571100, 0.125, 0
1676970737.341, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.118, 0
1676970737.391, lauv-simulator-1, Motor, 41.18387001, -8.70571100, 0.118, 0
1676970737.441, lauv-simulator-1, Motor, 41.18387005, -8.70571100, 0.098, 0
1676970737.491, lauv-simulator-1, Motor, 41.18387009, -8.70571100, 0.098, 0
1676970737.541, lauv-simulator-1, Motor, 41.18387014, -8.70571100, 0.102, 0
1676970737.591, lauv-simulator-1, Motor, 41.18387020, -8.70571100, 0.102, 0
1676970737.641, lauv-simulator-1, Motor, 41.18387026, -8.70571100, 0.059, 0
1676970737.691, lauv-simulator-1, Motor, 41.18387033, -8.70571100, 0.059, 0
1676970737.741, lauv-simulator-1, Motor, 41.18387041, -8.70571100, 0.029, 0
1676970737.798, lauv-simulator-1, Motor, 41.18387050, -8.70571100, 0.029, 0
1676970737.841, lauv-simulator-1, Motor, 41.18387058, -8.70571100, 0.146, 0
1676970737.891, lauv-simulator-1, Motor, 41.18387067, -8.70571100, 0.146, 0
1676970737.941, lauv-simulator-1, Motor, 41.18387077, -8.70571100, 0.042, 51
1676970737.991, lauv-simulator-1, Motor, 41.18387087, -8.70571100, 0.042, 103
1676970738.041, lauv-simulator-1, Motor, 41.18387098, -8.70571101, 0.029, 156
1676970738.091, lauv-simulator-1, Motor, 41.18387109, -8.70571101, 0.029, 210
1676970738.141, lauv-simulator-1, Motor, 41.18387121, -8.70571101, 0.036, 264
1676970738.191, lauv-simulator-1, Motor, 41.18387133, -8.70571101, 0.036, 268
1676970738.241, lauv-simulator-1, Motor, 41.18387146, -8.70571102, 0.077, 272
1676970738.291, lauv-simulator-1, Motor, 41.18387158, -8.70571102, 0.077, 276
1676970738.341, lauv-simulator-1, Motor, 41.18387172, -8.70571103, 0.111, 280
1676970738.391, lauv-simulator-1, Motor, 41.18387185, -8.70571103, 0.111, 283
1676970738.441, lauv-simulator-1, Motor, 41.18387199, -8.70571103, 0.021, 287
1676970738.491, lauv-simulator-1, Motor, 41.18387213, -8.70571104, 0.021, 291
1676970738.541, lauv-simulator-1, Motor, 41.18387227, -8.70571105, 0.072, 295
1676970738.591, lauv-simulator-1, Motor, 41.18387242, -8.70571105, 0.072, 299
1676970738.641, lauv-simulator-1, Motor, 41.18387257, -8.70571106, 0.007, 303
1676970738.691, lauv-simulator-1, Motor, 41.18387272, -8.70571107, 0.007, 307
1676970738.741, lauv-simulator-1, Motor, 41.18387288, -8.70571108, 0.102, 311
1676970738.791, lauv-simulator-1, Motor, 41.18387303, -8.70571109, 0.102, 315
1676970738.841, lauv-simulator-1, Motor, 41.18387320, -8.70571110, 0.059, 319
1676970738.891, lauv-simulator-1, Motor, 41.18387336, -8.70571111, 0.059, 323
1676970738.941, lauv-simulator-1, Motor, 41.18387352, -8.70571112, 0.052, 327
1676970738.991, lauv-simulator-1, Motor, 41.18387369, -8.70571113, 0.052, 331
1676970739.041, lauv-simulator-1, Motor, 41.18387386, -8.70571114, 0.029, 334
1676970739.091, lauv-simulator-1, Motor, 41.18387403, -8.70571116, 0.029, 338
