timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1677082127.293,5.447,VALID,0.638,1040,0.108,SURFACED
1677082127.493,5.442,VALID,0.597,1039,0.011,SURFACED
1677082127.693,5.455,VALID,0.295,1037,0.0,SURFACED
1677082127.893,5.491,VALID,0.343,1036,0.0,SURFACED
1677082128.093,5.441,VALID,0.2,1035,0.029,SURFACED
1677082128.293,5.448,VALID,0.2,1034,0.1,SURFACED
1677082128.493,5.501,VALID,0.2,1033,0.031,SURFACED
1677082128.693,5.427,VALID,0.302,1031,0.026,SURFACED
1677082128.893,5.362,VALID,0.2,1030,0.0,SURFACED
1677082129.093,5.429,VALID,0.2,1029,0.041,SURFACED
1677082129.293,5.383,VALID,0.2,1028,0.044,SURFACED
1677082129.493,5.464,VALID,0.2,1027,0.091,SURFACED
1677082129.693,6.48,VALID,0.275,1025,0.038,SURFACED
1677082129.893,6.497,VALID,0.266,1024,0.058,SURFACED
1677082130.093,6.565,VALID,0.281,1023,0.08,SURFACED
1677082130.293,6.646,VALID,0.2,1022,0.0,SURFACED
1677082130.493,6.714,VALID,0.526,1021,0.062,SURFACED
1677082130.693,6.767,VALID,0.357,1019,0.032,SURFACED
1677082130.893,6.78,VALID,0.2,1018,0.075,SURFACED
1677082131.093,6.194,VALID,0.2,1017,0.0,SURFACED
1677082131.293,6.214,VALID,0.2,1016,0.067,SURFACED
1677082131.493,6.057,VALID,0.511,1015,0.089,SURFACED
1677082131.693,6.226,VALID,0.2,1014,0.0,SURFACED
1677082131.893,6.194,VALID,0.543,1013,0.0,SURFACED
1677082132.093,6.221,VALID,0.337,1011,0.0,SURFACED
1677082132.293,6.16,VALID,0.251,1010,0.125,SURFACED
1677082132.493,6.184,VALID,0.2,1009,0.055,SURFACED
1677082132.693,6.163,VALID,0.797,1008,0.118,SURFACED
1677082132.893,6.215,VALID,0.2,1007,0.054,SURFACED
1677082133.093,6.146,VALID,0.984,1006,0.146,SURFACED
1677082133.293,6.104,VALID,0.454,1005,0.0,SURFACED
1677082133.493,6.119,VALID,0.2,1004,0.0,SURFACED
1677082133.693,6.182,VALID,0.2,1003,0.1,SURFACED
1677082133.893,6.211,VALID,0.447,1001,0.033,SURFACED
1677082134.093,6.107,VALID,0.2,1000,0.0,SURFACED
1677082134.293,6.22,VALID,0.312,999,0.0,SURFACED
1677082134.493,6.155,VALID,0.443,998,0.052,SURFACED
1677082134.693,6.094,VALID,0.481,997,0.0,SURFACED
1677082134.893,6.241,VALID,0.2,996,0.0,SURFACED
1677082135.093,6.205,VALID,0.2,995,0.097,SURFACED
1677082135.293,6.155,VALID,0.283,994,0.075,SURFACED
1677082135.493,6.115,VALID,0.376,993,0.062,SURFACED
1677082135.693,6.174,VALID,0.48,992,0.043,SURFACED
1677082135.893,6.215,VALID,0.2,991,0.0,SURFACED
1677082136.093,6.171,VALID,0.214,990,0.034,SURFACED
1677082136.293,6.148,VALID,0.2,989,0.003,SURFACED
1677082136.493,6.24,VALID,0.2,988,0.059,SURFACED
1677082136.693,6.109,VALID,0.461,987,0.089,SURFACED
1677082136.893,6.203,VALID,0.558,986,0.0,SURFACED
1677082137.093,6.062,VALID,0.2,985,0.0,SURFACED
1677082137.293,6.171,VALID,0.3,984,0.0,SURFACED
1677082137.493,6.132,VALID,0.2,983,0.068,SURFACED
1677082137.693,6.201,VALID,0.2,982,0.034,SURFACED
1677082137.893,6.25,VALID,0.2,981,0.054,SURFACED
1677082138.093,6.133,VALID,0.21,980,0.01,SURFACED
1677082138.293,6.285,VALID,0.2,979,0.126,SURFACED
1677082138.493,6.13,VALID,0.383,978,0.103,SURFACED
1677082138.693,6.247,VALID,0.218,977,0.067,SURFACED
1677082138.893,6.261,VALID,0.2,976,0.04,SURFACED
1677082139.093,6.241,VALID,0.2,976,0.022,SURFACED
1677082139.293,6.224,VALID,0.235,975,0.0,SURFACED
1677082139.493,6.298,VALID,0.2,974,0.012,SURFACED
1677082139.693,6.273,VALID,0.2,973,0.0,SURFACED
1677082139.893,6.232,VALID,0.2,972,0.042,SURFACED
1677082140.093,6.215,VALID,0.252,971,0.007,SURFACED
1677082140.293,6.238,VALID,0.2,970,0.0,SURFACED
1677082140.493,6.241,VALID,0.2,969,0.088,SURFACED
1677082140.693,6.224,VALID,0.2,968,0.042,SURFACED
1677082140.893,6.242,VALID,0.852,968,0.093,SURFACED
1677082141.093,6.245,VALID,0.406,967,0.0,SURFACED
1677082141.293,6.309,VALID,0.738,966,0.056,SURFACED
1677082141.493,6.277,VALID,0.2,965,0.08,SURFACED
1677082141.693,6.319,VALID,0.2,964,0.06,SURFACED
1677082141.893,6.246,VALID,0.2,963,0.07,SURFACED
1677082142.093,6.309,VALID,0.2,962,0.053,SURFACED
1677082142.293,6.243,VALID,0.2,962,0.065,SURFACED
1677082142.493,6.236,VALID,0.703,961,0.003,SURFACED
1677082142.693,6.217,VALID,0.2,960,0.082,SURFACED
1677082142.893,6.203,VALID,0.2,959,0.0,SURFACED
1677082143.093,6.29,VALID,0.346,958,0.038,SURFACED
1677082143.293,6.213,VALID,0.2,957,0.013,SURFACED
1677082143.493,6.263,VALID,0.317,957,0.016,SURFACED
1677082143.693,6.25,VALID,0.2,956,0.062,SURFACED
1677082143.893,6.28,VALID,0.2,955,0.057,SURFACED
1677082144.093,6.285,VALID,0.216,954,0.073,SURFACED
1677082144.293,6.26,VALID,0.2,953,0.056,SURFACED
1677082144.493,6.325,VALID,0.2,953,0.086,SURFACED
1677082144.693,6.293,VALID,0.36,952,0.0,SURFACED
1677082144.893,6.229,VALID,0.2,953,0.014,SURFACED
1677082145.093,6.249,VALID,0.2,967,0.0,SURFACED
1677082145.293,6.322,VALID,0.276,982,0.098,SURFACED
1677082145.493,6.284,VALID,0.907,998,0.078,SURFACED
1677082145.693,6.257,VALID,0.471,1014,0.052,SURFACED
1677082145.893,6.194,VALID,1.41,1030,0.068,SURFACED
