timestamp, system, entity, est-latitude, est-longitude, est-depth, value (rpm)
1678715726.857, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.035, 0
1678715726.907, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.035, 0
1678715726.957, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.079, 0
1678715727.007, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.079, 0
1678715727.057, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.009, 0
1678715727.107, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.009, 0
1678715727.157, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.093, 0
1678715727.207, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.093, 0
1678715727.257, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.119, 0
1678715727.307, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.119, 0
1678715727.357, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.073, 0
1678715727.407, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.073, 0
1678715727.457, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.067, 0
1678715727.507, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.067, 0
1678715727.557, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.089, 0
1678715727.607, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.089, 0
1678715727.657, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.040, 0
1678715727.707, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.040, 0
1678715727.757, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.049, 0
1678715727.807, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.049, 0
1678715727.857, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.087, 0
1678715727.907, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.087, 0
1678715727.957, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.138, 0
1678715728.007, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.138, 0
1678715728.057, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.117, 0
1678715728.107, lauv-simulator-1, Motor, 41.18387000, -8.70571100, 0.117, 0
1678715728.157, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.151, 0
1678715728.207, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.151, 0
1678715728.257, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.023, 0
1678715728.307, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.023, 0
1678715728.357, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.002, 0
1678715728.407, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.002, 0
1678715728.457, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.112, 0
1678715728.507, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.112, 0
1678715728.557, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.043, 0
1678715728.607, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.043, 0
1678715728.657, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.047, 0
1678715728.707, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.047, 0
1678715728.757, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.088, 0
1678715728.807, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.088, 0
1678715728.857, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.068, 0
1678715728.907, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.068, 0
1678715728.957, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.155, 0
1678715729.007, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.155, 0
1678715729.057, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.051, 0
1678715729.107, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.051, 0
1678715729.157, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.094, 0
1678715729.207, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.094, 0
1678715729.257, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.110, 0
1678715729.307, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.110, 0
1678715729.357, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.065, 0
1678715729.407, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.065, 0
1678715729.457, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.083, 0
1678715729.507, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.083, 0
1678715729.557, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.051, 0
1678715729.607, lauv-simulator-1, Motor, 41.18386999, -8.70571100, 0.051, 0
