timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1678715730.248, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.110, 0.085
1678715730.356, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.114, 0.000
1678715730.348, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.087, 0.116
1678715730.456, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.010, 0.072
1678715730.448, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.114, 0.000
1678715730.556, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.016, 0.024
1678715730.548, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.010, 0.017
1678715730.656, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.001, 0.076
1678715730.648, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.016, 0.000
1678715730.756, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.117, 0.109
1678715730.748, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571101, 0.001, 0.128
1678715730.856, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.045, 0.020
1678715730.848, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.117, 0.038
1678715730.956, lauv-simulator-1, CTD, 41.18386999, -8.70571100, 0.044, 0.159
1678715730.948, lauv-simulator-1, Depth Sensor, 41.18386999, -8.70571100, 0.045, 0.044
1678715731.056, lauv-simulator-1, CTD, 41.18387001, -8.70571100, 0.060, 0.000
1678715731.048, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.044, 0.061
1678715731.156, lauv-simulator-1, CTD, 41.18387007, -8.70571100, 0.132, 0.000
1678715731.148, lauv-simulator-1, Depth Sensor, 41.18387004, -8.70571100, 0.060, 0.140
1678715731.256, lauv-simulator-1, CTD, 41.18387016, -8.70571100, 0.130, 0.000
1678715731.248, lauv-simulator-1, Depth Sensor, 41.18387012, -8.70571100, 0.132, 0.130
1678715731.356, lauv-simulator-1, CTD, 41.18387028, -8.70571100, 0.083, 0.220
1678715731.348, lauv-simulator-1, Depth Sensor, 41.18387024, -8.70571100, 0.130, 0.078
1678715731.456, lauv-simulator-1, CTD, 41.18387043, -8.70571100, 0.141, 0.136
1678715731.448, lauv-simulator-1, Depth Sensor, 41.18387038, -8.70571100, 0.083, 0.146
1678715731.556, lauv-simulator-1, CTD, 41.18387060, -8.70571101, 0.134, 0.028
1678715731.548, lauv-simulator-1, Depth Sensor, 41.18387056, -8.70571101, 0.141, 0.133
1678715731.656, lauv-simulator-1, CTD, 41.18387079, -8.70571101, 0.143, 0.019
1678715731.648, lauv-simulator-1, Depth Sensor, 41.18387075, -8.70571101, 0.134, 0.144
1678715731.756, lauv-simulator-1, CTD, 41.18387100, -8.70571101, 0.107, 0.010
1678715731.748, lauv-simulator-1, Depth Sensor, 41.18387096, -8.70571101, 0.143, 0.103
1678715731.856, lauv-simulator-1, CTD, 41.18387123, -8.70571102, 0.112, 0.000
1678715731.848, lauv-simulator-1, Depth Sensor, 41.18387119, -8.70571102, 0.107, 0.112
1678715731.956, lauv-simulator-1, CTD, 41.18387148, -8.70571103, 0.101, 0.092
1678715731.948, lauv-simulator-1, Depth Sensor, 41.18387144, -8.70571103, 0.112, 0.100
1678715732.056, lauv-simulator-1, CTD, 41.18387174, -8.70571103, 0.094, 0.182
1678715732.048, lauv-simulator-1, Depth Sensor, 41.18387170, -8.70571104, 0.101, 0.093
1678715732.156, lauv-simulator-1, CTD, 41.18387201, -8.70571105, 0.109, 0.102
1678715732.148, lauv-simulator-1, Depth Sensor, 41.18387197, -8.70571105, 0.094, 0.110
1678715732.256, lauv-simulator-1, CTD, 41.18387229, -8.70571106, 0.051, 0.000
1678715732.248, lauv-simulator-1, Depth Sensor, 41.18387226, -8.70571106, 0.109, 0.046
1678715732.356, lauv-simulator-1, CTD, 41.18387259, -8.70571108, 0.065, 0.165
1678715732.348, lauv-simulator-1, Depth Sensor, 41.18387255, -8.70571108, 0.051, 0.066
1678715732.456, lauv-simulator-1, CTD, 41.18387290, -8.70571110, 0.006, 0.009
1678715732.448, lauv-simulator-1, Depth Sensor, 41.18387286, -8.70571110, 0.065, 0.000
1678715732.556, lauv-simulator-1, CTD, 41.18387322, -8.70571112, 0.034, 0.039
1678715732.548, lauv-simulator-1, Depth Sensor, 41.18387318, -8.70571112, 0.006, 0.037
1678715732.656, lauv-simulator-1, CTD, 41.18387354, -8.70571114, 0.146, 0.170
1678715732.648, lauv-simulator-1, Depth Sensor, 41.18387351, -8.70571114, 0.034, 0.157
1678715732.756, lauv-simulator-1, CTD, 41.18387388, -8.70571116, 0.079, 0.000
1678715732.748, lauv-simulator-1, Depth Sensor, 41.18387385, -8.70571117, 0.146, 0.072
1678715732.856, lauv-simulator-1, CTD, 41.18387423, -8.70571119, 0.113, 0.000
1678715732.848, lauv-simulator-1, Depth Sensor, 41.18387419, -8.70571119, 0.079, 0.117
1678715732.956, lauv-simulator-1, CTD, 41.18387459, -8.70571121, 0.097, 0.027
1678715732.948, lauv-simulator-1, Depth Sensor, 41.18387454, -8.70571122, 0.113, 0.096
1678715733.056, lauv-simulator-1, CTD, 41.18387496, -8.70571123, 0.114, 0.015
1678715733.048, lauv-simulator-1, Depth Sensor, 41.18387492, -8.70571124, 0.097, 0.116
1678715733.156, lauv-simulator-1, CTD, 41.18387534, -8.70571126, 0.130, 0.097
1678715733.148, lauv-simulator-1, Depth Sensor, 41.18387529, -8.70571127, 0.114, 0.131
1678715733.256, lauv-simulator-1, CTD, 41.18387572, -8.70571129, 0.026, 0.099
1678715733.248, lauv-simulator-1, Depth Sensor, 41.18387568, -8.70571130, 0.130, 0.016
1678715733.356, lauv-simulator-1, CTD, 41.18387612, -8.70571131, 0.071, 0.000
1678715733.348, lauv-simulator-1, Depth Sensor, 41.18387607, -8.70571133, 0.026, 0.076
1678715733.448, lauv-simulator-1, Depth Sensor, 41.18387648, -8.70571136, 0.071, 0.047
1678715733.461, lauv-simulator-1, CTD, 41.18387655, -8.70571134, 0.050, 0.000
1678715733.556, lauv-simulator-1, CTD, 41.18387694, -8.70571136, 0.047, 0.043
1678715733.548, lauv-simulator-1, Depth Sensor, 41.18387689, -8.70571139, 0.050, 0.047
1678715733.656, lauv-simulator-1, CTD, 41.18387736, -8.70571139, 0.011, 0.000
1678715733.648, lauv-simulator-1, Depth Sensor, 41.18387732, -8.70571141, 0.047, 0.007
1678715733.756, lauv-simulator-1, CTD, 41.18387780, -8.70571141, 0.050, 0.105
1678715733.748, lauv-simulator-1, Depth Sensor, 41.18387775, -8.70571143, 0.011, 0.054
1678715733.856, lauv-simulator-1, CTD, 41.18387824, -8.70571143, 0.079, 0.051
1678715733.848, lauv-simulator-1, Depth Sensor, 41.18387819, -8.70571145, 0.050, 0.082
1678715733.956, lauv-simulator-1, CTD, 41.18387869, -8.70571144, 0.007, 0.082
1678715733.948, lauv-simulator-1, Depth Sensor, 41.18387864, -8.70571147, 0.079, 0.000
1678715734.056, lauv-simulator-1, CTD, 41.18387915, -8.70571146, 0.038, 0.028
1678715734.048, lauv-simulator-1, Depth Sensor, 41.18387910, -8.70571149, 0.007, 0.041
1678715734.156, lauv-simulator-1, CTD, 41.18387963, -8.70571146, 0.095, 0.000
1678715734.148, lauv-simulator-1, Depth Sensor, 41.18387957, -8.70571151, 0.038, 0.101
1678715734.256, lauv-simulator-1, CTD, 41.18388011, -8.70571147, 0.009, 0.000
1678715734.248, lauv-simulator-1, Depth Sensor, 41.18388005, -8.70571151, 0.095, 0.000
1678715734.356, lauv-simulator-1, CTD, 41.18388059, -8.70571147, 0.072, 0.054
1678715734.348, lauv-simulator-1, Depth Sensor, 41.18388054, -8.70571152, 0.009, 0.078
1678715734.456, lauv-simulator-1, CTD, 41.18388109, -8.70571147, 0.081, 0.064
1678715734.448, lauv-simulator-1, Depth Sensor, 41.18388103, -8.70571152, 0.072, 0.082
1678715734.556, lauv-simulator-1, CTD, 41.18388160, -8.70571146, 0.169, 0.063
1678715734.548, lauv-simulator-1, Depth Sensor, 41.18388155, -8.70571151, 0.081, 0.178
1678715734.656, lauv-simulator-1, CTD, 41.18388212, -8.70571144, 0.073, 0.052
1678715734.648, lauv-simulator-1, Depth Sensor, 41.18388206, -8.70571150, 0.169, 0.063
1678715734.756, lauv-simulator-1, CTD, 41.18388264, -8.70571142, 0.117, 0.000
1678715734.748, lauv-simulator-1, Depth Sensor, 41.18388258, -8.70571149, 0.073, 0.122
1678715734.856, lauv-simulator-1, CTD, 41.18388318, -8.70571139, 0.059, 0.101
1678715734.848, lauv-simulator-1, Depth Sensor, 41.18388312, -8.70571147, 0.117, 0.054
1678715734.956, lauv-simulator-1, CTD, 41.18388372, -8.70571135, 0.005, 0.104
1678715734.948, lauv-simulator-1, Depth Sensor, 41.18388366, -8.70571144, 0.059, 0.000
1678715735.056, lauv-simulator-1, CTD, 41.18388427, -8.70571131, 0.049, 0.151
1678715735.048, lauv-simulator-1, Depth Sensor, 41.18388421, -8.70571139, 0.005, 0.053
1678715735.156, lauv-simulator-1, CTD, 41.18388483, -8.70571124, 0.084, 0.177
1678715735.148, lauv-simulator-1, Depth Sensor, 41.18388477, -8.70571134, 0.049, 0.087
1678715735.256, lauv-simulator-1, CTD, 41.18388540, -8.70571118, 0.069, 0.019
1678715735.248, lauv-simulator-1, Depth Sensor, 41.18388534, -8.70571129, 0.084, 0.068
1678715735.356, lauv-simulator-1, CTD, 41.18388598, -8.70571110, 0.006, 0.000
1678715735.348, lauv-simulator-1, Depth Sensor, 41.18388591, -8.70571121, 0.069, 0.000
1678715735.456, lauv-simulator-1, CTD, 41.18388656, -8.70571101, 0.110, 0.021
1678715735.448, lauv-simulator-1, Depth Sensor, 41.18388650, -8.70571113, 0.006, 0.120
1678715735.556, lauv-simulator-1, CTD, 41.18388715, -8.70571090, 0.101, 0.165
1678715735.548, lauv-simulator-1, Depth Sensor, 41.18388709, -8.70571103, 0.110, 0.101
1678715735.656, lauv-simulator-1, CTD, 41.18388775, -8.70571079, 0.021, 0.000
1678715735.648, lauv-simulator-1, Depth Sensor, 41.18388769, -8.70571093, 0.101, 0.013
1678715735.756, lauv-simulator-1, CTD, 41.18388836, -8.70571066, 0.104, 0.121
1678715735.748, lauv-simulator-1, Depth Sensor, 41.18388829, -8.70571081, 0.021, 0.112
1678715735.856, lauv-simulator-1, CTD, 41.18388898, -8.70571051, 0.083, 0.000
1678715735.848, lauv-simulator-1, Depth Sensor, 41.18388890, -8.70571067, 0.104, 0.080
1678715735.956, lauv-simulator-1, CTD, 41.18388960, -8.70571035, 0.008, 0.145
1678715735.948, lauv-simulator-1, Depth Sensor, 41.18388953, -8.70571052, 0.083, 0.000
1678715736.056, lauv-simulator-1, CTD, 41.18389023, -8.70571016, 0.024, 0.000
1678715736.048, lauv-simulator-1, Depth Sensor, 41.18389016, -8.70571034, 0.008, 0.026
1678715736.156, lauv-simulator-1, CTD, 41.18389086, -8.70570997, 0.051, 0.000
1678715736.148, lauv-simulator-1, Depth Sensor, 41.18389079, -8.70571015, 0.024, 0.054
1678715736.256, lauv-simulator-1, CTD, 41.18389150, -8.70570974, 0.005, 0.000
1678715736.248, lauv-simulator-1, Depth Sensor, 41.18389143, -8.70570995, 0.051, 0.000
1678715736.356, lauv-simulator-1, CTD, 41.18389214, -8.70570951, 0.043, 0.000
1678715736.348, lauv-simulator-1, Depth Sensor, 41.18389208, -8.70570972, 0.005, 0.047
1678715736.456, lauv-simulator-1, CTD, 41.18389279, -8.70570925, 0.099, 0.297
1678715736.448, lauv-simulator-1, Depth Sensor, 41.18389273, -8.70570947, 0.043, 0.104
1678715736.556, lauv-simulator-1, CTD, 41.18389345, -8.70570897, 0.042, 0.072
1678715736.548, lauv-simulator-1, Depth Sensor, 41.18389339, -8.70570921, 0.099, 0.037
1678715736.656, lauv-simulator-1, CTD, 41.18389410, -8.70570867, 0.004, 0.003
1678715736.648, lauv-simulator-1, Depth Sensor, 41.18389404, -8.70570892, 0.042, 0.000
1678715736.756, lauv-simulator-1, CTD, 41.18389477, -8.70570834, 0.000, 0.050
1678715736.748, lauv-simulator-1, Depth Sensor, 41.18389470, -8.70570861, 0.004, 0.000
1678715736.856, lauv-simulator-1, CTD, 41.18389543, -8.70570799, 0.057, 0.190
1678715736.848, lauv-simulator-1, Depth Sensor, 41.18389537, -8.70570827, 0.000, 0.062
1678715736.956, lauv-simulator-1, CTD, 41.18389610, -8.70570762, 0.060, 0.157
1678715736.948, lauv-simulator-1, Depth Sensor, 41.18389604, -8.70570791, 0.057, 0.060
1678715737.056, lauv-simulator-1, CTD, 41.18389677, -8.70570722, 0.032, 0.091
1678715737.048, lauv-simulator-1, Depth Sensor, 41.18389671, -8.70570753, 0.060, 0.030
1678715737.156, lauv-simulator-1, CTD, 41.18389744, -8.70570680, 0.003, 0.023
1678715737.148, lauv-simulator-1, Depth Sensor, 41.18389739, -8.70570712, 0.032, 0.000
1678715737.256, lauv-simulator-1, CTD, 41.18389810, -8.70570635, 0.090, 0.000
1678715737.248, lauv-simulator-1, Depth Sensor, 41.18389806, -8.70570668, 0.003, 0.099
1678715737.356, lauv-simulator-1, CTD, 41.18389877, -8.70570588, 0.030, 0.000
1678715737.348, lauv-simulator-1, Depth Sensor, 41.18389873, -8.70570622, 0.090, 0.024
1678715737.456, lauv-simulator-1, CTD, 41.18389944, -8.70570537, 0.119, 0.060
1678715737.448, lauv-simulator-1, Depth Sensor, 41.18389940, -8.70570573, 0.030, 0.128
1678715737.556, lauv-simulator-1, CTD, 41.18390011, -8.70570484, 0.033, 0.000
1678715737.548, lauv-simulator-1, Depth Sensor, 41.18390007, -8.70570522, 0.119, 0.024
1678715737.656, lauv-simulator-1, CTD, 41.18390077, -8.70570428, 0.023, 0.026
1678715737.648, lauv-simulator-1, Depth Sensor, 41.18390074, -8.70570468, 0.033, 0.022
1678715737.756, lauv-simulator-1, CTD, 41.18390143, -8.70570369, 0.092, 0.051
1678715737.748, lauv-simulator-1, Depth Sensor, 41.18390141, -8.70570410, 0.023, 0.099
1678715737.856, lauv-simulator-1, CTD, 41.18390209, -8.70570307, 0.083, 0.000
1678715737.848, lauv-simulator-1, Depth Sensor, 41.18390207, -8.70570350, 0.092, 0.082
1678715737.956, lauv-simulator-1, CTD, 41.18390274, -8.70570242, 0.084, 0.230
1678715737.948, lauv-simulator-1, Depth Sensor, 41.18390273, -8.70570287, 0.083, 0.085
1678715738.056, lauv-simulator-1, CTD, 41.18390338, -8.70570174, 0.037, 0.000
1678715738.048, lauv-simulator-1, Depth Sensor, 41.18390338, -8.70570221, 0.084, 0.033
1678715738.156, lauv-simulator-1, CTD, 41.18390402, -8.70570103, 0.003, 0.000
1678715738.148, lauv-simulator-1, Depth Sensor, 41.18390402, -8.70570151, 0.037, 0.000
1678715738.256, lauv-simulator-1, CTD, 41.18390465, -8.70570030, 0.048, 0.050
1678715738.248, lauv-simulator-1, Depth Sensor, 41.18390466, -8.70570080, 0.003, 0.053
1678715738.356, lauv-simulator-1, CTD, 41.18390527, -8.70569952, 0.058, 0.127
1678715738.348, lauv-simulator-1, Depth Sensor, 41.18390529, -8.70570004, 0.048, 0.059
1678715738.456, lauv-simulator-1, CTD, 41.18390588, -8.70569872, 0.046, 0.016
1678715738.448, lauv-simulator-1, Depth Sensor, 41.18390591, -8.70569925, 0.058, 0.044
1678715738.556, lauv-simulator-1, CTD, 41.18390648, -8.70569789, 0.004, 0.200
1678715738.548, lauv-simulator-1, Depth Sensor, 41.18390651, -8.70569844, 0.046, 0.000
1678715738.656, lauv-simulator-1, CTD, 41.18390706, -8.70569702, 0.048, 0.045
1678715738.648, lauv-simulator-1, Depth Sensor, 41.18390711, -8.70569759, 0.004, 0.052
1678715738.756, lauv-simulator-1, CTD, 41.18390764, -8.70569613, 0.033, 0.099
1678715738.748, lauv-simulator-1, Depth Sensor, 41.18390769, -8.70569671, 0.048, 0.032
1678715738.856, lauv-simulator-1, CTD, 41.18390820, -8.70569520, 0.003, 0.015
1678715738.848, lauv-simulator-1, Depth Sensor, 41.18390827, -8.70569580, 0.033, 0.000
1678715738.956, lauv-simulator-1, CTD, 41.18390874, -8.70569424, 0.018, 0.023
1678715738.948, lauv-simulator-1, Depth Sensor, 41.18390882, -8.70569486, 0.003, 0.020
1678715739.056, lauv-simulator-1, CTD, 41.18390927, -8.70569325, 0.002, 0.086
1678715739.048, lauv-simulator-1, Depth Sensor, 41.18390936, -8.70569389, 0.018, 0.000
1678715739.156, lauv-simulator-1, CTD, 41.18390978, -8.70569223, 0.073, 0.132
1678715739.148, lauv-simulator-1, Depth Sensor, 41.18390988, -8.70569288, 0.002, 0.080
1678715739.256, lauv-simulator-1, CTD, 41.18391027, -8.70569118, 0.124, 0.020
1678715739.248, lauv-simulator-1, Depth Sensor, 41.18391038, -8.70569186, 0.073, 0.129
1678715739.356, lauv-simulator-1, CTD, 41.18391074, -8.70569010, 0.115, 0.000
1678715739.348, lauv-simulator-1, Depth Sensor, 41.18391087, -8.70569078, 0.124, 0.114
1678715739.456, lauv-simulator-1, CTD, 41.18391118, -8.70568899, 0.094, 0.127
1678715739.448, lauv-simulator-1, Depth Sensor, 41.18391133, -8.70568969, 0.115, 0.092
1678715739.556, lauv-simulator-1, CTD, 41.18391161, -8.70568785, 0.024, 0.022
1678715739.548, lauv-simulator-1, Depth Sensor, 41.18391177, -8.70568857, 0.094, 0.017
1678715739.656, lauv-simulator-1, CTD, 41.18391201, -8.70568668, 0.118, 0.107
1678715739.648, lauv-simulator-1, Depth Sensor, 41.18391219, -8.70568742, 0.024, 0.127
1678715739.756, lauv-simulator-1, CTD, 41.18391239, -8.70568549, 0.011, 0.069
1678715739.748, lauv-simulator-1, Depth Sensor, 41.18391258, -8.70568624, 0.118, 0.000
1678715739.856, lauv-simulator-1, CTD, 41.18391274, -8.70568427, 0.002, 0.007
1678715739.848, lauv-simulator-1, Depth Sensor, 41.18391295, -8.70568503, 0.011, 0.001
1678715739.956, lauv-simulator-1, CTD, 41.18391307, -8.70568302, 0.117, 0.071
1678715739.948, lauv-simulator-1, Depth Sensor, 41.18391329, -8.70568380, 0.002, 0.129
1678715740.056, lauv-simulator-1, CTD, 41.18391336, -8.70568174, 0.011, 0.072
1678715740.048, lauv-simulator-1, Depth Sensor, 41.18391360, -8.70568254, 0.117, 0.000
1678715740.156, lauv-simulator-1, CTD, 41.18391363, -8.70568045, 0.115, 0.162
1678715740.148, lauv-simulator-1, Depth Sensor, 41.18391389, -8.70568126, 0.011, 0.126
1678715740.256, lauv-simulator-1, CTD, 41.18391386, -8.70567913, 0.095, 0.000
1678715740.248, lauv-simulator-1, Depth Sensor, 41.18391415, -8.70567995, 0.115, 0.093
1678715740.356, lauv-simulator-1, CTD, 41.18391407, -8.70567779, 0.068, 0.000
1678715740.348, lauv-simulator-1, Depth Sensor, 41.18391437, -8.70567862, 0.095, 0.066
1678715740.456, lauv-simulator-1, CTD, 41.18391424, -8.70567643, 0.035, 0.000
1678715740.448, lauv-simulator-1, Depth Sensor, 41.18391456, -8.70567727, 0.068, 0.031
1678715740.556, lauv-simulator-1, CTD, 41.18391437, -8.70567505, 0.024, 0.109
1678715740.548, lauv-simulator-1, Depth Sensor, 41.18391472, -8.70567590, 0.035, 0.023
1678715740.656, lauv-simulator-1, CTD, 41.18391447, -8.70567365, 0.061, 0.037
1678715740.648, lauv-simulator-1, Depth Sensor, 41.18391484, -8.70567452, 0.024, 0.064
1678715740.756, lauv-simulator-1, CTD, 41.18391454, -8.70567224, 0.071, 0.021
1678715740.748, lauv-simulator-1, Depth Sensor, 41.18391493, -8.70567311, 0.061, 0.072
1678715740.856, lauv-simulator-1, CTD, 41.18391457, -8.70567081, 0.020, 0.072
1678715740.848, lauv-simulator-1, Depth Sensor, 41.18391498, -8.70567169, 0.071, 0.015
1678715740.956, lauv-simulator-1, CTD, 41.18391456, -8.70566937, 0.057, 0.021
1678715740.948, lauv-simulator-1, Depth Sensor, 41.18391500, -8.70567026, 0.020, 0.061
1678715741.056, lauv-simulator-1, CTD, 41.18391451, -8.70566792, 0.032, 0.180
1678715741.048, lauv-simulator-1, Depth Sensor, 41.18391497, -8.70566881, 0.057, 0.029
1678715741.156, lauv-simulator-1, CTD, 41.18391442, -8.70566646, 0.028, 0.000
1678715741.148, lauv-simulator-1, Depth Sensor, 41.18391491, -8.70566736, 0.032, 0.027
1678715741.256, lauv-simulator-1, CTD, 41.18391430, -8.70566499, 0.018, 0.000
1678715741.248, lauv-simulator-1, Depth Sensor, 41.18391481, -8.70566589, 0.028, 0.017
1678715741.356, lauv-simulator-1, CTD, 41.18391413, -8.70566352, 0.080, 0.203
1678715741.348, lauv-simulator-1, Depth Sensor, 41.18391466, -8.70566443, 0.018, 0.086
1678715741.456, lauv-simulator-1, CTD, 41.18391392, -8.70566205, 0.007, 0.137
1678715741.448, lauv-simulator-1, Depth Sensor, 41.18391448, -8.70566296, 0.080, 0.000
1678715741.556, lauv-simulator-1, CTD, 41.18391366, -8.70566057, 0.009, 0.000
1678715741.548, lauv-simulator-1, Depth Sensor, 41.18391425, -8.70566149, 0.007, 0.009
