timestamp, system, entity, est-latitude, est-longitude, est-depth, validity (enumerated), location, beam_config, value (m)
1678715726.963, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.079, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.526
1678715726.963, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.079, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.958
1678715727.163, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.093, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.475
1678715727.163, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.093, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.978
1678715727.363, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.073, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.568
1678715727.363, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.073, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715727.563, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.089, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.465
1678715727.563, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.089, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715727.763, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.049, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.564
1678715727.763, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.049, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.657
1678715727.963, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.138, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.549
1678715727.963, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.138, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715728.163, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.151, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.485
1678715728.163, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.151, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.917
1678715728.363, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.002, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.614
1678715728.363, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.002, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715728.563, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.043, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.563
1678715728.563, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.043, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715728.763, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.088, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.553
1678715728.763, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.088, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715728.963, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.155, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.480
1678715728.963, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.155, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.799
1678715729.163, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.094, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.579
1678715729.163, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.094, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.812
1678715729.363, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.065, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.495
1678715729.363, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.065, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715729.563, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.051, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.616
1678715729.563, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.051, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715729.763, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.093, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.575
1678715729.763, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.093, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715729.963, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.109, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.559
1678715729.963, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.109, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.897
1678715730.163, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.110, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.618
1678715730.163, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.110, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.585
1678715730.363, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.114, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.562
1678715730.363, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.114, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1678715730.563, lauv-simulator-1, Altimeter, 41.18386999, -8.70571100, 0.016, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.496
1678715730.563, lauv-simulator-1, Echo Sounder, 41.18386999, -8.70571100, 0.016, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.879
