timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1678722221.316,5.393,VALID,0.2,1051,0.043,SURFACED
1678722221.516,5.413,VALID,0.371,1049,0.087,SURFACED
1678722221.716,5.469,VALID,0.2,1048,0.023,SURFACED
1678722221.916,5.463,VALID,0.2,1047,0.082,SURFACED
1678722222.116,5.45,VALID,0.768,1045,0.0,SURFACED
1678722222.316,5.42,VALID,0.211,1044,0.016,SURFACED
1678722222.516,5.53,VALID,0.2,1043,0.0,SURFACED
1678722222.716,5.365,VALID,0.2,1041,0.069,SURFACED
1678722222.916,5.469,VALID,0.366,1040,0.052,SURFACED
1678722223.116,5.571,VALID,0.424,1039,0.046,SURFACED
1678722223.316,5.527,VALID,0.2,1038,0.119,SURFACED
1678722223.516,5.48,VALID,0.2,1036,0.044,SURFACED
1678722223.716,5.453,VALID,0.249,1035,0.016,SURFACED
1678722223.916,5.421,VALID,0.2,1034,0.114,SURFACED
1678722224.116,5.388,VALID,0.2,1033,0.0,SURFACED
1678722224.316,5.453,VALID,0.59,1032,0.035,SURFACED
1678722224.516,5.475,VALID,0.36,1030,0.0,SURFACED
1678722224.716,5.476,VALID,0.283,1029,0.002,SURFACED
1678722224.916,5.519,VALID,0.2,1028,0.032,SURFACED
1678722225.116,5.426,VALID,0.8,1027,0.099,SURFACED
1678722225.316,6.489,VALID,0.2,1026,0.126,SURFACED
1678722225.516,6.607,VALID,0.383,1024,0.011,SURFACED
1678722225.716,6.576,VALID,0.2,1023,0.001,SURFACED
1678722225.916,6.802,VALID,0.2,1022,0.0,SURFACED
1678722226.116,6.792,VALID,0.2,1021,0.0,SURFACED
1678722226.316,6.732,VALID,0.381,1020,0.0,SURFACED
1678722226.516,6.801,VALID,0.2,1018,0.083,SURFACED
1678722226.716,6.145,VALID,0.253,1017,0.087,SURFACED
1678722226.916,6.132,VALID,0.814,1016,0.101,SURFACED
1678722227.116,6.112,VALID,0.2,1015,0.095,SURFACED
1678722227.316,6.198,VALID,0.255,1014,0.01,SURFACED
1678722227.516,6.126,VALID,0.247,1013,0.09,SURFACED
1678722227.716,6.187,VALID,0.2,1011,0.0,SURFACED
1678722227.916,6.229,VALID,0.2,1010,0.0,SURFACED
1678722228.116,6.101,VALID,0.2,1009,0.08,SURFACED
1678722228.316,6.111,VALID,0.36,1008,0.027,SURFACED
1678722228.516,6.154,VALID,0.2,1007,0.012,SURFACED
1678722228.716,6.142,VALID,0.2,1006,0.094,SURFACED
1678722228.916,6.175,VALID,0.2,1005,0.031,SURFACED
1678722229.116,6.246,VALID,0.455,1004,0.102,SURFACED
1678722229.316,6.142,VALID,0.328,1003,0.006,SURFACED
1678722229.516,6.214,VALID,0.2,1002,0.0,SURFACED
1678722229.716,6.136,VALID,0.248,1000,0.06,SURFACED
1678722229.916,6.179,VALID,0.528,999,0.048,SURFACED
1678722230.116,6.269,VALID,0.2,998,0.052,SURFACED
1678722230.316,6.3,VALID,0.407,997,0.028,SURFACED
1678722230.516,6.179,VALID,0.534,996,0.0,SURFACED
1678722230.716,6.193,VALID,0.317,995,0.054,SURFACED
1678722230.916,6.156,VALID,0.2,994,0.059,SURFACED
1678722231.116,6.183,VALID,0.2,993,0.085,SURFACED
1678722231.316,6.088,VALID,0.209,992,0.0,SURFACED
1678722231.516,6.17,VALID,0.2,991,0.053,SURFACED
1678722231.716,6.14,VALID,0.2,990,0.0,SURFACED
1678722231.916,6.213,VALID,0.2,989,0.057,SURFACED
1678722232.116,6.157,VALID,0.391,988,0.0,SURFACED
1678722232.316,6.234,VALID,0.325,987,0.114,SURFACED
1678722232.516,6.157,VALID,0.2,986,0.134,SURFACED
1678722232.716,6.122,VALID,0.203,985,0.0,SURFACED
1678722232.916,6.154,VALID,0.2,984,0.08,SURFACED
1678722233.116,6.113,VALID,0.292,983,0.09,SURFACED
1678722233.316,6.165,VALID,0.2,982,0.0,SURFACED
1678722233.516,6.192,VALID,0.209,981,0.107,SURFACED
1678722233.716,6.194,VALID,0.385,980,0.076,SURFACED
1678722233.916,6.279,VALID,0.2,979,0.093,SURFACED
1678722234.116,6.292,VALID,0.316,978,0.043,SURFACED
1678722234.316,6.252,VALID,0.508,977,0.022,SURFACED
1678722234.516,6.3,VALID,0.445,977,0.105,SURFACED
1678722234.716,6.299,VALID,0.2,976,0.04,SURFACED
1678722234.916,6.205,VALID,0.2,975,0.0,SURFACED
1678722235.116,6.206,VALID,0.2,974,0.025,SURFACED
1678722235.316,6.348,VALID,0.2,973,0.067,SURFACED
1678722235.516,6.155,VALID,0.382,972,0.0,SURFACED
1678722235.716,6.23,VALID,0.2,971,0.0,SURFACED
1678722235.916,6.258,VALID,0.392,970,0.117,SURFACED
1678722236.116,6.24,VALID,0.47,969,0.036,SURFACED
1678722236.316,6.379,VALID,0.2,968,0.0,SURFACED
1678722236.516,6.32,VALID,0.764,968,0.06,SURFACED
1678722236.716,6.152,VALID,0.2,967,0.017,SURFACED
1678722236.916,6.289,VALID,0.647,966,0.031,SURFACED
1678722237.116,6.179,VALID,0.689,965,0.07,SURFACED
1678722237.316,6.33,VALID,0.872,964,0.0,SURFACED
1678722237.516,6.256,VALID,0.544,963,0.129,SURFACED
1678722237.716,6.238,VALID,0.352,962,0.0,SURFACED
1678722237.916,6.313,VALID,0.48,962,0.014,SURFACED
1678722238.116,6.272,VALID,0.2,961,0.0,SURFACED
1678722238.316,6.284,VALID,0.209,960,0.042,SURFACED
1678722238.516,6.25,VALID,0.2,959,0.044,SURFACED
1678722238.716,6.279,VALID,0.367,958,0.05,SURFACED
1678722238.916,6.195,VALID,0.2,957,0.022,SURFACED
1678722239.116,6.364,VALID,0.2,957,0.118,SURFACED
1678722239.316,6.267,VALID,0.2,956,0.011,SURFACED
1678722239.516,6.287,VALID,0.2,955,0.145,SURFACED
1678722239.716,6.268,VALID,0.2,954,0.06,SURFACED
1678722239.916,6.21,VALID,0.811,953,0.037,SURFACED
1678722240.116,6.269,VALID,0.523,953,0.031,SURFACED
1678722240.316,6.242,VALID,0.2,952,0.056,SURFACED
1678722240.516,6.286,VALID,0.2,953,0.091,SURFACED
1678722240.716,6.289,VALID,0.2,967,0.012,SURFACED
1678722240.916,6.256,VALID,0.762,982,0.052,SURFACED
1678722241.116,6.263,VALID,0.2,998,0.006,SURFACED
1678722241.316,6.214,VALID,0.227,1014,0.0,SURFACED
1678722241.516,6.331,VALID,1.938,1029,0.13,SURFACED
1678722241.716,6.114,VALID,29.538,1045,0.102,SURFACED
1678722241.916,6.263,VALID,29.949,1061,0.09,SURFACED
1678722242.116,6.196,VALID,30.0,1077,0.062,SURFACED
1678722242.316,6.158,VALID,29.96,1092,0.124,SURFACED
1678722242.516,6.186,VALID,25.566,1108,0.079,SURFACED
1678722242.716,6.014,VALID,23.297,1124,0.043,SURFACED
1678722242.916,6.01,VALID,21.799,1139,0.213,SURFACED
1678722243.116,5.996,VALID,20.851,1155,0.174,SURFACED
1678722243.316,5.868,VALID,20.236,1171,0.276,SURFACED
1678722243.516,5.786,VALID,20.718,1186,0.291,CLIMBING
1678722243.716,5.853,VALID,19.628,1202,0.409,CLIMBING
1678722243.916,5.799,VALID,19.354,1218,0.448,CLIMBING
1678722244.116,5.666,VALID,18.965,1233,0.528,CLIMBING
1678722244.316,5.545,VALID,18.322,1242,0.471,CLIMBING
1678722244.516,5.568,VALID,17.932,1242,0.496,CLIMBING
1678722244.716,5.466,VALID,17.867,1240,0.658,CLIMBING
1678722244.916,5.441,VALID,17.66,1239,0.816,CLIMBING
1678722245.116,5.329,VALID,17.399,1238,0.851,CLIMBING
1678722245.316,5.304,VALID,17.437,1237,0.822,CLIMBING
1678722245.516,5.186,VALID,16.38,1235,0.879,CLIMBING
1678722245.716,5.131,VALID,16.36,1234,1.034,CLIMBING
1678722245.916,5.098,VALID,17.183,1233,1.104,CLIMBING
1678722246.116,5.007,VALID,16.095,1232,1.24,CLIMBING
1678722246.316,4.954,VALID,16.118,1231,1.235,CLIMBING
1678722246.516,4.81,VALID,15.9,1229,1.306,CLIMBING
1678722246.716,4.951,VALID,15.729,1228,1.361,CLIMBING
1678722246.916,4.829,VALID,15.473,1227,1.501,TRACKING
1678722247.116,4.817,VALID,15.425,1226,1.538,TRACKING
1678722247.316,4.7,VALID,14.563,1224,1.631,TRACKING
1678722247.516,4.653,VALID,14.56,1223,1.637,TRACKING
1678722247.716,4.622,VALID,14.485,1222,1.709,TRACKING
1678722247.916,4.258,VALID,14.015,1221,1.889,TRACKING
1678722248.116,4.121,VALID,14.033,1220,1.948,TRACKING
1678722248.316,4.136,VALID,14.043,1219,1.929,TRACKING
1678722248.516,4.096,VALID,14.162,1218,2.142,TRACKING
1678722248.716,3.956,VALID,13.5,1216,2.152,TRACKING
1678722248.916,3.915,VALID,13.58,1215,2.142,TRACKING
1678722249.116,3.834,VALID,13.869,1214,2.292,TRACKING
1678722249.316,3.818,VALID,14.778,1213,2.41,TRACKING
1678722249.516,3.665,VALID,15.617,1212,2.54,TRACKING
1678722249.716,3.583,VALID,16.848,1211,2.498,TRACKING
1678722249.916,3.546,VALID,17.174,1210,2.494,TRACKING
1678722250.116,3.551,VALID,18.49,1209,2.467,TRACKING
1678722250.316,3.49,VALID,19.062,1208,2.597,TRACKING
1678722250.516,3.421,VALID,20.561,1206,2.5,TRACKING
1678722250.716,3.392,VALID,21.066,1205,2.553,TRACKING
1678722250.916,3.357,VALID,22.031,1204,2.714,TRACKING
1678722251.116,3.275,VALID,22.89,1203,2.704,TRACKING
1678722251.316,3.273,VALID,23.763,1202,2.746,TRACKING
1678722251.516,3.347,VALID,24.378,1201,2.743,TRACKING
1678722251.716,3.229,VALID,24.746,1200,2.774,TRACKING
1678722251.916,3.347,VALID,25.231,1199,2.649,TRACKING
1678722252.116,3.215,VALID,26.539,1198,2.769,TRACKING
1678722252.316,3.241,VALID,25.555,1197,2.799,TRACKING
1678722252.516,3.187,VALID,27.029,1196,2.861,TRACKING
1678722252.716,3.777,VALID,26.399,1195,2.828,TRACKING
1678722252.916,3.879,VALID,26.439,1194,2.768,TRACKING
1678722253.116,3.81,VALID,23.989,1193,2.871,TRACKING
1678722253.316,3.688,VALID,20.036,1192,2.879,TRACKING
1678722253.516,3.79,VALID,18.482,1191,2.921,TRACKING
1678722253.716,3.671,VALID,16.127,1190,2.924,TRACKING
1678722253.916,3.676,VALID,16.166,1189,2.858,TRACKING
1678722254.116,3.774,VALID,15.047,1188,2.947,TRACKING
1678722254.316,3.717,VALID,14.393,1187,2.975,TRACKING
1678722254.516,3.661,VALID,14.098,1186,2.978,TRACKING
1678722254.716,3.676,VALID,14.085,1186,2.934,TRACKING
1678722254.916,3.499,VALID,14.037,1185,3.187,TRACKING
1678722255.116,3.479,VALID,14.657,1184,3.107,TRACKING
1678722255.316,3.51,VALID,13.78,1183,3.215,TRACKING
1678722255.516,3.479,VALID,15.304,1182,3.19,TRACKING
1678722255.716,3.371,VALID,15.853,1181,3.161,TRACKING
1678722255.916,3.39,VALID,15.826,1180,3.388,TRACKING
1678722256.116,3.298,VALID,16.717,1179,3.318,TRACKING
1678722256.316,3.313,VALID,18.336,1178,3.405,TRACKING
1678722256.516,3.31,VALID,20.539,1177,3.399,TRACKING
1678722256.716,3.204,VALID,22.205,1176,3.364,TRACKING
1678722256.916,3.219,VALID,22.705,1176,3.4,TRACKING
1678722257.116,3.263,VALID,22.958,1175,3.401,TRACKING
1678722257.316,3.174,VALID,24.214,1174,3.451,TRACKING
1678722257.516,3.22,VALID,23.893,1173,3.428,TRACKING
1678722257.716,3.167,VALID,22.871,1172,3.393,TRACKING
1678722257.916,3.168,VALID,23.122,1171,3.438,TRACKING
1678722258.116,3.145,VALID,22.611,1170,3.51,TRACKING
1678722258.316,3.116,VALID,22.469,1170,3.466,TRACKING
1678722258.516,3.156,VALID,19.538,1169,3.588,TRACKING
1678722258.716,3.168,VALID,20.286,1168,3.482,TRACKING
1678722258.916,2.996,VALID,21.023,1167,3.459,TRACKING
1678722259.116,2.979,VALID,21.566,1166,3.571,TRACKING
1678722259.316,3.023,VALID,22.333,1166,3.541,TRACKING
1678722259.516,2.96,VALID,23.613,1165,3.439,TRACKING
1678722259.716,3.008,VALID,24.487,1164,3.487,TRACKING
1678722259.916,3.048,VALID,24.861,1163,3.509,TRACKING
1678722260.116,3.033,VALID,25.1,1162,3.591,TRACKING
1678722260.316,2.991,VALID,25.837,1162,3.53,TRACKING
1678722260.516,2.96,VALID,26.046,1161,3.467,TRACKING
1678722260.716,2.926,VALID,26.944,1160,3.572,TRACKING
1678722260.916,2.994,VALID,29.893,1159,3.476,TRACKING
1678722261.116,3.007,VALID,30.0,1159,3.586,TRACKING
1678722261.316,3.141,VALID,29.94,1158,3.513,TRACKING
1678722261.516,3.022,VALID,29.903,1157,3.381,TRACKING
1678722261.716,3.015,VALID,30.0,1157,3.483,TRACKING
1678722261.916,2.933,VALID,30.0,1156,3.409,TRACKING
1678722262.116,3.032,VALID,29.962,1155,3.469,TRACKING
1678722262.316,3.093,VALID,30.0,1154,3.529,TRACKING
1678722262.516,2.983,VALID,29.907,1154,3.433,TRACKING
1678722262.716,3.01,VALID,29.725,1153,3.445,TRACKING
1678722262.916,3.034,VALID,29.845,1152,3.458,TRACKING
1678722263.116,3.047,VALID,30.0,1151,3.541,TRACKING
1678722263.316,2.937,VALID,29.796,1151,3.395,TRACKING
1678722263.516,2.987,VALID,30.0,1150,3.413,TRACKING
1678722263.716,2.982,VALID,29.79,1149,3.516,TRACKING
1678722263.916,3.086,VALID,29.668,1149,3.489,TRACKING
1678722264.116,3.035,VALID,30.0,1148,3.545,TRACKING
1678722264.316,3.061,VALID,30.0,1147,3.448,TRACKING
1678722264.516,3.067,VALID,29.748,1147,3.424,TRACKING
1678722264.716,2.997,VALID,29.89,1146,3.495,TRACKING
1678722264.916,3.126,VALID,29.493,1145,3.42,TRACKING
1678722265.116,3.019,VALID,29.666,1145,3.434,TRACKING
1678722265.316,3.009,VALID,30.0,1144,3.493,TRACKING
1678722265.516,3.06,VALID,29.551,1143,3.425,TRACKING
1678722265.716,3.066,VALID,30.0,1143,3.479,TRACKING
1678722265.916,2.952,VALID,29.946,1142,3.465,TRACKING
1678722266.116,3.002,VALID,30.0,1141,3.481,TRACKING
1678722266.316,2.993,VALID,30.0,1141,3.4,TRACKING
1678722266.516,3.009,VALID,29.73,1140,3.491,TRACKING
1678722266.716,2.998,VALID,30.0,1139,3.549,TRACKING
1678722266.916,2.975,VALID,29.902,1139,3.42,TRACKING
1678722267.116,2.981,VALID,29.577,1138,3.397,TRACKING
1678722267.316,3.069,VALID,30.0,1137,3.443,TRACKING
1678722267.516,3.028,VALID,30.0,1137,3.42,TRACKING
1678722267.716,3.139,VALID,29.569,1136,3.4,TRACKING
1678722267.916,3.078,VALID,29.67,1136,3.437,TRACKING
1678722268.116,3.044,VALID,30.0,1135,3.431,TRACKING
1678722268.316,3.02,VALID,29.699,1134,3.436,TRACKING
1678722268.516,3.097,VALID,30.0,1134,3.414,TRACKING
1678722268.716,3.014,VALID,29.814,1133,3.394,TRACKING
1678722268.916,3.148,VALID,29.952,1132,3.394,TRACKING
1678722269.116,3.116,VALID,30.0,1132,3.487,TRACKING
1678722269.316,3.0,VALID,30.0,1131,3.388,TRACKING
1678722269.516,3.002,VALID,29.609,1131,3.437,TRACKING
1678722269.716,2.755,VALID,30.0,1130,3.386,TRACKING
1678722269.916,2.766,VALID,29.896,1130,3.472,TRACKING
1678722270.116,2.66,VALID,29.96,1129,3.499,TRACKING
1678722270.316,2.724,VALID,29.813,1128,3.43,TRACKING
1678722270.516,2.751,VALID,30.0,1128,3.355,TRACKING
1678722270.716,2.864,VALID,30.0,1127,3.381,TRACKING
1678722270.916,2.81,VALID,30.0,1127,3.429,TRACKING
1678722271.116,2.746,VALID,29.93,1126,3.435,TRACKING
1678722271.316,2.763,VALID,30.0,1126,3.415,TRACKING
1678722271.516,2.754,VALID,29.835,1125,3.399,TRACKING
1678722271.716,2.702,VALID,30.0,1124,3.368,TRACKING
1678722271.916,2.801,VALID,30.0,1124,3.471,TRACKING
1678722272.116,2.848,VALID,29.738,1123,3.362,TRACKING
1678722272.316,2.85,VALID,29.885,1123,3.285,TRACKING
1678722272.516,2.948,VALID,30.0,1122,3.292,TRACKING
1678722272.716,2.969,VALID,29.678,1122,3.307,TRACKING
1678722272.916,2.86,VALID,30.0,1121,3.194,TRACKING
1678722273.116,2.941,VALID,30.0,1121,3.256,TRACKING
1678722273.316,2.92,VALID,30.0,1120,3.212,TRACKING
1678722273.516,2.976,VALID,29.999,1120,3.259,TRACKING
1678722273.716,2.988,VALID,29.665,1119,3.258,TRACKING
1678722273.916,3.009,VALID,29.784,1119,3.198,TRACKING
1678722274.116,2.981,VALID,30.0,1118,3.208,TRACKING
1678722274.316,3.05,VALID,30.0,1118,3.143,TRACKING
1678722274.516,3.032,VALID,29.978,1117,3.066,TRACKING
1678722274.716,2.987,VALID,30.0,1117,3.192,TRACKING
1678722274.916,3.008,VALID,29.813,1116,3.219,TRACKING
1678722275.116,3.07,VALID,30.0,1116,3.23,TRACKING
1678722275.316,2.983,VALID,29.671,1115,3.188,TRACKING
1678722275.516,3.027,VALID,29.676,1115,3.191,TRACKING
1678722275.716,3.032,VALID,30.0,1114,3.18,TRACKING
1678722275.916,3.056,VALID,29.654,1114,3.147,TRACKING
1678722276.116,3.068,VALID,30.0,1113,3.175,TRACKING
1678722276.316,2.947,VALID,30.0,1113,3.197,TRACKING
1678722276.516,3.075,VALID,30.0,1112,3.144,TRACKING
1678722276.716,3.04,VALID,29.848,1112,3.167,TRACKING
1678722276.916,3.311,VALID,29.812,1111,3.143,TRACKING
1678722277.116,3.344,VALID,30.0,1111,3.132,TRACKING
1678722277.316,3.329,VALID,29.773,1110,3.197,TRACKING
1678722277.516,3.511,VALID,30.0,1110,3.229,TRACKING
1678722277.716,3.344,VALID,30.0,1109,3.05,TRACKING
1678722277.916,3.359,VALID,30.0,1109,3.245,TRACKING
1678722278.116,3.364,VALID,29.613,1109,3.193,TRACKING
1678722278.316,3.321,VALID,30.0,1108,3.108,TRACKING
1678722278.516,3.255,VALID,30.0,1108,3.133,TRACKING
1678722278.716,3.306,VALID,30.0,1107,3.31,TRACKING
1678722278.916,3.277,VALID,29.775,1107,3.276,TRACKING
1678722279.116,3.233,VALID,29.529,1106,3.213,TRACKING
1678722279.316,3.269,VALID,30.0,1106,3.214,TRACKING
1678722279.516,3.223,VALID,30.0,1106,3.244,TRACKING
1678722279.716,3.163,VALID,29.879,1105,3.304,TRACKING
1678722279.916,3.125,VALID,29.995,1105,3.382,TRACKING
1678722280.116,3.058,VALID,30.0,1104,3.301,TRACKING
1678722280.316,3.041,VALID,29.931,1104,3.365,TRACKING
1678722280.516,3.042,VALID,30.0,1103,3.319,TRACKING
1678722280.716,3.128,VALID,29.987,1103,3.434,TRACKING
1678722280.916,3.054,VALID,29.881,1103,3.341,TRACKING
1678722281.116,3.041,VALID,30.0,1102,3.335,TRACKING
1678722281.316,3.029,VALID,29.798,1102,3.375,TRACKING
1678722281.516,3.067,VALID,30.0,1101,3.438,TRACKING
1678722281.716,2.974,VALID,29.989,1101,3.369,TRACKING
1678722281.916,2.998,VALID,29.723,1101,3.389,TRACKING
1678722282.116,3.012,VALID,30.0,1100,3.421,TRACKING
1678722282.316,2.941,VALID,30.0,1100,3.367,TRACKING
1678722282.516,3.027,VALID,29.99,1099,3.407,TRACKING
1678722282.716,3.095,VALID,30.0,1099,3.331,TRACKING
1678722282.916,3.105,VALID,29.829,1099,3.354,TRACKING
1678722283.116,3.043,VALID,29.831,1098,3.297,TRACKING
1678722283.316,3.024,VALID,29.722,1098,3.428,TRACKING
1678722283.516,3.12,VALID,29.96,1098,3.299,TRACKING
1678722283.716,2.92,VALID,30.0,1097,3.319,TRACKING
1678722283.916,3.037,VALID,30.0,1097,3.334,TRACKING
1678722284.116,3.023,VALID,29.33,1096,3.394,TRACKING
1678722284.316,3.032,VALID,29.777,1096,3.349,TRACKING
1678722284.516,3.055,VALID,30.0,1096,3.27,TRACKING
1678722284.716,3.519,VALID,29.47,1095,3.34,TRACKING
1678722284.916,3.476,VALID,30.0,1095,3.342,TRACKING
1678722285.116,3.542,VALID,29.685,1095,3.33,TRACKING
1678722285.316,3.638,VALID,29.945,1094,3.318,TRACKING
1678722285.516,3.592,VALID,29.763,1094,3.414,TRACKING
1678722285.716,3.601,VALID,29.746,1093,3.497,TRACKING
1678722285.916,3.554,VALID,29.752,1093,3.307,TRACKING
1678722286.116,3.552,VALID,29.836,1093,3.446,TRACKING
1678722286.316,3.567,VALID,29.811,1092,3.428,TRACKING
1678722286.516,3.368,VALID,30.0,1092,3.422,TRACKING
1678722286.716,3.512,VALID,29.693,1092,3.423,TRACKING
1678722286.916,3.436,VALID,29.547,1091,3.447,TRACKING
1678722287.116,3.373,VALID,29.933,1091,3.503,TRACKING
1678722287.316,3.347,VALID,30.0,1091,3.581,TRACKING
1678722287.516,3.263,VALID,29.971,1090,3.513,TRACKING
1678722287.716,3.295,VALID,30.0,1090,3.6,TRACKING
1678722287.916,3.253,VALID,30.0,1090,3.66,TRACKING
1678722288.116,3.256,VALID,29.634,1089,3.631,TRACKING
1678722288.316,3.209,VALID,29.778,1089,3.548,TRACKING
1678722288.516,3.201,VALID,30.0,1089,3.75,TRACKING
1678722288.716,3.185,VALID,29.599,1088,3.755,TRACKING
1678722288.916,3.206,VALID,29.854,1088,3.7,TRACKING
1678722289.116,3.215,VALID,29.911,1088,3.703,TRACKING
1678722289.316,3.242,VALID,29.756,1087,3.715,TRACKING
1678722289.516,3.161,VALID,29.688,1087,3.782,TRACKING
1678722289.716,3.052,VALID,30.0,1087,3.783,TRACKING
