timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1676634289.380, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.031, 0.026
1676634289.489, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.080, 0.019
1676634289.480, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.027, 0.085
1676634289.589, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.074, 0.040
1676634289.580, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.080, 0.073
1676634289.689, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.067, 0.000
1676634289.680, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.074, 0.066
1676634289.789, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.136, 0.161
1676634289.780, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.067, 0.143
1676634289.889, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.012, 0.000
1676634289.880, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.136, 0.000
1676634289.989, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.033, 0.069
1676634289.980, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.012, 0.035
1676634290.089, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.011, 0.059
1676634290.080, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.033, 0.008
1676634290.189, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.030, 0.000
1676634290.180, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.011, 0.032
1676634290.289, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.070, 0.000
1676634290.280, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.030, 0.074
1676634290.389, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.029, 0.000
1676634290.380, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.070, 0.025
1676634290.489, lauv-simulator-1, CTD, 41.18387000, -8.70571100, 0.064, 0.141
1676634290.480, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.029, 0.067
1676634290.589, lauv-simulator-1, CTD, 41.18387002, -8.70571100, 0.032, 0.199
1676634290.580, lauv-simulator-1, Depth Sensor, 41.18387000, -8.70571100, 0.064, 0.029
1676634290.689, lauv-simulator-1, CTD, 41.18387008, -8.70571100, 0.092, 0.030
1676634290.680, lauv-simulator-1, Depth Sensor, 41.18387004, -8.70571100, 0.032, 0.098
1676634290.789, lauv-simulator-1, CTD, 41.18387017, -8.70571100, 0.008, 0.000
1676634290.780, lauv-simulator-1, Depth Sensor, 41.18387012, -8.70571100, 0.092, 0.000
1676634290.889, lauv-simulator-1, CTD, 41.18387029, -8.70571100, 0.086, 0.031
1676634290.880, lauv-simulator-1, Depth Sensor, 41.18387024, -8.70571100, 0.008, 0.093
1676634290.989, lauv-simulator-1, CTD, 41.18387044, -8.70571100, 0.043, 0.052
1676634290.980, lauv-simulator-1, Depth Sensor, 41.18387039, -8.70571100, 0.086, 0.038
1676634291.089, lauv-simulator-1, CTD, 41.18387060, -8.70571100, 0.112, 0.132
1676634291.080, lauv-simulator-1, Depth Sensor, 41.18387056, -8.70571100, 0.043, 0.119
1676634291.189, lauv-simulator-1, CTD, 41.18387080, -8.70571100, 0.072, 0.020
1676634291.180, lauv-simulator-1, Depth Sensor, 41.18387075, -8.70571101, 0.112, 0.068
1676634291.289, lauv-simulator-1, CTD, 41.18387101, -8.70571101, 0.090, 0.002
1676634291.280, lauv-simulator-1, Depth Sensor, 41.18387096, -8.70571101, 0.072, 0.091
1676634291.389, lauv-simulator-1, CTD, 41.18387124, -8.70571101, 0.093, 0.167
1676634291.380, lauv-simulator-1, Depth Sensor, 41.18387120, -8.70571102, 0.090, 0.093
1676634291.489, lauv-simulator-1, CTD, 41.18387148, -8.70571102, 0.047, 0.000
1676634291.480, lauv-simulator-1, Depth Sensor, 41.18387144, -8.70571102, 0.093, 0.042
1676634291.589, lauv-simulator-1, CTD, 41.18387174, -8.70571103, 0.040, 0.100
1676634291.580, lauv-simulator-1, Depth Sensor, 41.18387170, -8.70571103, 0.047, 0.040
1676634291.689, lauv-simulator-1, CTD, 41.18387201, -8.70571104, 0.021, 0.000
1676634291.680, lauv-simulator-1, Depth Sensor, 41.18387198, -8.70571104, 0.040, 0.019
1676634291.789, lauv-simulator-1, CTD, 41.18387230, -8.70571106, 0.024, 0.098
1676634291.780, lauv-simulator-1, Depth Sensor, 41.18387226, -8.70571105, 0.021, 0.024
1676634291.889, lauv-simulator-1, CTD, 41.18387259, -8.70571107, 0.055, 0.110
1676634291.880, lauv-simulator-1, Depth Sensor, 41.18387255, -8.70571107, 0.024, 0.058
1676634291.989, lauv-simulator-1, CTD, 41.18387290, -8.70571109, 0.005, 0.155
1676634291.980, lauv-simulator-1, Depth Sensor, 41.18387286, -8.70571109, 0.055, 0.000
1676634292.089, lauv-simulator-1, CTD, 41.18387322, -8.70571111, 0.000, 0.170
1676634292.080, lauv-simulator-1, Depth Sensor, 41.18387318, -8.70571111, 0.005, 0.000
1676634292.189, lauv-simulator-1, CTD, 41.18387355, -8.70571113, 0.053, 0.102
1676634292.180, lauv-simulator-1, Depth Sensor, 41.18387351, -8.70571114, 0.000, 0.058
1676634292.289, lauv-simulator-1, CTD, 41.18387389, -8.70571115, 0.005, 0.000
1676634292.280, lauv-simulator-1, Depth Sensor, 41.18387384, -8.70571116, 0.053, 0.000
1676634292.389, lauv-simulator-1, CTD, 41.18387423, -8.70571118, 0.115, 0.084
1676634292.380, lauv-simulator-1, Depth Sensor, 41.18387419, -8.70571119, 0.005, 0.126
1676634292.489, lauv-simulator-1, CTD, 41.18387459, -8.70571120, 0.051, 0.233
1676634292.480, lauv-simulator-1, Depth Sensor, 41.18387455, -8.70571121, 0.115, 0.045
1676634292.589, lauv-simulator-1, CTD, 41.18387496, -8.70571123, 0.032, 0.069
1676634292.580, lauv-simulator-1, Depth Sensor, 41.18387491, -8.70571124, 0.051, 0.030
1676634292.689, lauv-simulator-1, CTD, 41.18387534, -8.70571125, 0.086, 0.079
1676634292.680, lauv-simulator-1, Depth Sensor, 41.18387529, -8.70571126, 0.032, 0.091
1676634292.789, lauv-simulator-1, CTD, 41.18387572, -8.70571128, 0.056, 0.055
1676634292.780, lauv-simulator-1, Depth Sensor, 41.18387568, -8.70571129, 0.086, 0.053
1676634292.889, lauv-simulator-1, CTD, 41.18387612, -8.70571130, 0.066, 0.031
1676634292.880, lauv-simulator-1, Depth Sensor, 41.18387607, -8.70571132, 0.056, 0.067
1676634292.989, lauv-simulator-1, CTD, 41.18387652, -8.70571133, 0.070, 0.000
1676634292.980, lauv-simulator-1, Depth Sensor, 41.18387648, -8.70571135, 0.066, 0.071
1676634293.089, lauv-simulator-1, CTD, 41.18387694, -8.70571136, 0.071, 0.000
1676634293.080, lauv-simulator-1, Depth Sensor, 41.18387689, -8.70571138, 0.070, 0.071
1676634293.189, lauv-simulator-1, CTD, 41.18387736, -8.70571138, 0.039, 0.049
1676634293.180, lauv-simulator-1, Depth Sensor, 41.18387731, -8.70571140, 0.071, 0.035
1676634293.289, lauv-simulator-1, CTD, 41.18387780, -8.70571140, 0.057, 0.051
1676634293.280, lauv-simulator-1, Depth Sensor, 41.18387775, -8.70571143, 0.039, 0.059
1676634293.389, lauv-simulator-1, CTD, 41.18387824, -8.70571142, 0.017, 0.000
1676634293.380, lauv-simulator-1, Depth Sensor, 41.18387819, -8.70571145, 0.057, 0.013
1676634293.489, lauv-simulator-1, CTD, 41.18387869, -8.70571144, 0.002, 0.000
1676634293.480, lauv-simulator-1, Depth Sensor, 41.18387864, -8.70571147, 0.017, 0.000
1676634293.589, lauv-simulator-1, CTD, 41.18387915, -8.70571145, 0.017, 0.000
1676634293.580, lauv-simulator-1, Depth Sensor, 41.18387910, -8.70571149, 0.002, 0.018
1676634293.689, lauv-simulator-1, CTD, 41.18387962, -8.70571146, 0.002, 0.209
1676634293.680, lauv-simulator-1, Depth Sensor, 41.18387957, -8.70571150, 0.017, 0.000
1676634293.789, lauv-simulator-1, CTD, 41.18388010, -8.70571147, 0.013, 0.000
1676634293.780, lauv-simulator-1, Depth Sensor, 41.18388005, -8.70571151, 0.002, 0.014
1676634293.889, lauv-simulator-1, CTD, 41.18388059, -8.70571147, 0.053, 0.034
1676634293.880, lauv-simulator-1, Depth Sensor, 41.18388054, -8.70571152, 0.013, 0.057
1676634293.989, lauv-simulator-1, CTD, 41.18388109, -8.70571147, 0.223, 0.006
1676634293.980, lauv-simulator-1, Depth Sensor, 41.18388103, -8.70571152, 0.053, 0.240
1676634294.089, lauv-simulator-1, CTD, 41.18388160, -8.70571146, 0.046, 0.000
1676634294.080, lauv-simulator-1, Depth Sensor, 41.18388154, -8.70571151, 0.223, 0.028
1676634294.189, lauv-simulator-1, CTD, 41.18388212, -8.70571144, 0.046, 0.081
1676634294.180, lauv-simulator-1, Depth Sensor, 41.18388205, -8.70571150, 0.046, 0.046
1676634294.289, lauv-simulator-1, CTD, 41.18388264, -8.70571142, 0.040, 0.036
1676634294.280, lauv-simulator-1, Depth Sensor, 41.18388258, -8.70571149, 0.046, 0.039
1676634294.389, lauv-simulator-1, CTD, 41.18388318, -8.70571139, 0.086, 0.093
1676634294.380, lauv-simulator-1, Depth Sensor, 41.18388310, -8.70571146, 0.040, 0.090
1676634294.489, lauv-simulator-1, CTD, 41.18388372, -8.70571135, 0.027, 0.323
1676634294.480, lauv-simulator-1, Depth Sensor, 41.18388365, -8.70571143, 0.086, 0.021
1676634294.589, lauv-simulator-1, CTD, 41.18388427, -8.70571130, 0.060, 0.130
1676634294.580, lauv-simulator-1, Depth Sensor, 41.18388420, -8.70571139, 0.027, 0.064
1676634294.689, lauv-simulator-1, CTD, 41.18388483, -8.70571125, 0.005, 0.008
1676634294.680, lauv-simulator-1, Depth Sensor, 41.18388476, -8.70571134, 0.060, 0.000
1676634294.789, lauv-simulator-1, CTD, 41.18388540, -8.70571118, 0.000, 0.079
1676634294.780, lauv-simulator-1, Depth Sensor, 41.18388533, -8.70571128, 0.005, 0.000
1676634294.889, lauv-simulator-1, CTD, 41.18388598, -8.70571111, 0.032, 0.104
1676634294.880, lauv-simulator-1, Depth Sensor, 41.18388591, -8.70571122, 0.000, 0.035
1676634294.989, lauv-simulator-1, CTD, 41.18388656, -8.70571101, 0.003, 0.115
1676634294.980, lauv-simulator-1, Depth Sensor, 41.18388649, -8.70571113, 0.032, 0.000
1676634295.089, lauv-simulator-1, CTD, 41.18388715, -8.70571091, 0.003, 0.000
1676634295.080, lauv-simulator-1, Depth Sensor, 41.18388708, -8.70571104, 0.003, 0.003
1676634295.189, lauv-simulator-1, CTD, 41.18388775, -8.70571079, 0.000, 0.213
1676634295.180, lauv-simulator-1, Depth Sensor, 41.18388768, -8.70571093, 0.003, 0.000
1676634295.289, lauv-simulator-1, CTD, 41.18388836, -8.70571066, 0.079, 0.179
1676634295.280, lauv-simulator-1, Depth Sensor, 41.18388829, -8.70571081, 0.000, 0.086
1676634295.389, lauv-simulator-1, CTD, 41.18388897, -8.70571052, 0.012, 0.000
1676634295.380, lauv-simulator-1, Depth Sensor, 41.18388890, -8.70571067, 0.079, 0.005
1676634295.489, lauv-simulator-1, CTD, 41.18388960, -8.70571035, 0.060, 0.036
1676634295.480, lauv-simulator-1, Depth Sensor, 41.18388952, -8.70571052, 0.012, 0.065
1676634295.589, lauv-simulator-1, CTD, 41.18389022, -8.70571017, 0.108, 0.062
1676634295.580, lauv-simulator-1, Depth Sensor, 41.18389015, -8.70571035, 0.060, 0.112
1676634295.689, lauv-simulator-1, CTD, 41.18389086, -8.70570997, 0.109, 0.157
1676634295.680, lauv-simulator-1, Depth Sensor, 41.18389079, -8.70571016, 0.108, 0.109
1676634295.789, lauv-simulator-1, CTD, 41.18389150, -8.70570976, 0.010, 0.162
1676634295.780, lauv-simulator-1, Depth Sensor, 41.18389143, -8.70570996, 0.109, 0.000
1676634295.889, lauv-simulator-1, CTD, 41.18389214, -8.70570952, 0.038, 0.000
1676634295.880, lauv-simulator-1, Depth Sensor, 41.18389207, -8.70570973, 0.010, 0.041
1676634295.989, lauv-simulator-1, CTD, 41.18389279, -8.70570926, 0.076, 0.000
1676634295.980, lauv-simulator-1, Depth Sensor, 41.18389271, -8.70570948, 0.038, 0.080
