timestamp, system, entity, est-latitude, est-longitude, est-depth, validity (enumerated), location, beam_config, value (m)
1676634286.156, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.022, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.539
1676634286.156, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.022, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.764
1676634286.356, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.072, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.542
1676634286.356, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.072, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.217
1676634286.556, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.052, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.541
1676634286.556, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.052, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634286.756, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.126, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.613
1676634286.756, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.126, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.435
1676634286.956, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.005, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.502
1676634286.956, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.005, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634287.156, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.155, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.613
1676634287.156, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.155, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.702
1676634287.356, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.015, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.537
1676634287.356, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.015, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.604
1676634287.556, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.083, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.557
1676634287.556, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.083, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634287.756, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.074, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.572
1676634287.756, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.074, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634287.956, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.102, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.538
1676634287.956, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.102, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.969
1676634288.156, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.049, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.639
1676634288.156, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.049, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634288.356, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.056, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.528
1676634288.356, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.056, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634288.556, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.006, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.494
1676634288.556, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.006, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.812
1676634288.756, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.007, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.577
1676634288.756, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.007, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634288.956, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.117, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.460
1676634288.956, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.117, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634289.156, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.119, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.621
1676634289.156, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.119, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634289.356, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.031, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.556
1676634289.356, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.031, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.705
1676634289.556, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.080, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.502
1676634289.556, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.080, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634289.756, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.067, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.505
1676634289.756, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.067, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 29.906
1676634289.956, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.012, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.581
1676634289.956, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.012, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634290.156, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.011, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.579
1676634290.156, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.011, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634290.356, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.070, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.524
1676634290.356, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.070, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634290.556, lauv-simulator-1, Altimeter, 41.18387000, -8.70571100, 0.064, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.511
1676634290.556, lauv-simulator-1, Echo Sounder, 41.18387000, -8.70571100, 0.064, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
1676634290.756, lauv-simulator-1, Altimeter, 41.18387012, -8.70571100, 0.092, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 6.618
1676634290.756, lauv-simulator-1, Echo Sounder, 41.18387012, -8.70571100, 0.092, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 30.000
