timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1676634313.156,6.213,VALID,0.2,1003,0.009,SURFACED
1676634313.356,6.192,VALID,0.452,1001,0.035,SURFACED
1676634313.556,6.184,VALID,0.2,1000,0.084,SURFACED
1676634313.756,6.206,VALID,0.2,999,0.026,SURFACED
1676634313.956,6.194,VALID,0.2,998,0.108,SURFACED
1676634314.156,6.184,VALID,0.2,997,0.032,SURFACED
1676634314.356,6.132,VALID,0.555,996,0.012,SURFACED
1676634314.556,6.185,VALID,0.648,995,0.0,SURFACED
1676634314.756,6.181,VALID,0.258,994,0.0,SURFACED
1676634314.956,6.109,VALID,0.746,993,0.0,SURFACED
1676634315.156,6.176,VALID,0.277,992,0.062,SURFACED
1676634315.356,6.152,VALID,0.2,991,0.092,SURFACED
1676634315.556,6.192,VALID,0.2,990,0.073,SURFACED
1676634315.756,6.123,VALID,0.428,989,0.018,SURFACED
1676634315.956,6.244,VALID,0.639,988,0.089,SURFACED
1676634316.156,6.252,VALID,0.2,987,0.0,SURFACED
1676634316.356,6.22,VALID,0.2,986,0.064,SURFACED
1676634316.556,6.198,VALID,0.2,985,0.04,SURFACED
1676634316.756,6.101,VALID,0.315,984,0.084,SURFACED
1676634316.956,6.178,VALID,0.2,983,0.0,SURFACED
1676634317.156,6.116,VALID,0.265,982,0.042,SURFACED
1676634317.356,6.178,VALID,0.542,981,0.045,SURFACED
1676634317.556,6.216,VALID,0.2,980,0.101,SURFACED
1676634317.756,6.2,VALID,0.418,979,0.0,SURFACED
1676634317.956,6.224,VALID,0.639,978,0.0,SURFACED
1676634318.156,6.254,VALID,0.425,977,0.084,SURFACED
1676634318.356,6.285,VALID,0.2,977,0.057,SURFACED
1676634318.556,6.306,VALID,0.2,976,0.0,SURFACED
1676634318.756,6.187,VALID,0.2,975,0.0,SURFACED
1676634318.956,6.227,VALID,0.401,974,0.054,SURFACED
1676634319.156,6.303,VALID,0.2,973,0.086,SURFACED
1676634319.356,6.222,VALID,0.2,972,0.039,SURFACED
1676634319.556,6.257,VALID,0.2,971,0.028,SURFACED
1676634319.756,6.199,VALID,0.2,970,0.054,SURFACED
1676634319.956,6.349,VALID,0.2,969,0.028,SURFACED
1676634320.156,6.322,VALID,0.259,968,0.0,SURFACED
1676634320.356,6.349,VALID,0.2,968,0.093,SURFACED
1676634320.556,6.299,VALID,0.2,967,0.151,SURFACED
1676634320.756,6.191,VALID,0.25,966,0.0,SURFACED
1676634320.956,6.312,VALID,0.634,965,0.067,SURFACED
1676634321.156,6.262,VALID,0.2,964,0.087,SURFACED
1676634321.356,6.323,VALID,0.2,963,0.032,SURFACED
1676634321.556,6.191,VALID,0.2,962,0.045,SURFACED
1676634321.756,6.259,VALID,0.497,962,0.044,SURFACED
1676634321.956,6.335,VALID,0.2,961,0.082,SURFACED
1676634322.156,6.246,VALID,0.2,960,0.139,SURFACED
1676634322.356,6.207,VALID,0.2,959,0.015,SURFACED
1676634322.556,6.34,VALID,0.727,958,0.0,SURFACED
1676634322.756,6.25,VALID,0.39,957,0.0,SURFACED
1676634322.956,6.313,VALID,0.348,957,0.0,SURFACED
1676634323.156,6.21,VALID,0.2,956,0.058,SURFACED
1676634323.356,6.121,VALID,0.582,955,0.006,SURFACED
1676634323.556,6.27,VALID,0.383,954,0.0,SURFACED
1676634323.756,6.182,VALID,0.642,953,0.06,SURFACED
1676634323.956,6.232,VALID,0.2,953,0.082,SURFACED
1676634324.156,6.193,VALID,0.281,952,0.03,SURFACED
1676634324.356,6.229,VALID,0.299,953,0.105,SURFACED
1676634324.556,6.321,VALID,0.2,967,0.008,SURFACED
1676634324.756,6.182,VALID,0.59,982,0.0,SURFACED
1676634324.956,6.263,VALID,0.2,998,0.0,SURFACED
1676634325.156,6.209,VALID,0.358,1014,0.081,SURFACED
1676634325.356,6.328,VALID,1.585,1029,0.044,SURFACED
1676634325.556,6.243,VALID,30.0,1045,0.038,SURFACED
1676634325.756,6.24,VALID,29.955,1061,0.14,SURFACED
1676634325.956,6.262,VALID,30.0,1076,0.044,SURFACED
1676634326.156,6.274,VALID,30.0,1092,0.196,SURFACED
1676634326.356,6.239,VALID,24.985,1108,0.149,SURFACED
1676634326.556,5.974,VALID,23.962,1124,0.174,SURFACED
1676634326.756,5.975,VALID,21.778,1139,0.111,SURFACED
1676634326.956,5.936,VALID,21.542,1155,0.184,TRACKING
1676634327.156,5.874,VALID,20.174,1171,0.269,TRACKING
1676634327.356,5.862,VALID,20.577,1186,0.315,TRACKING
1676634327.556,5.854,VALID,19.805,1202,0.328,TRACKING
1676634327.756,5.783,VALID,18.825,1218,0.401,TRACKING
1676634327.956,5.699,VALID,19.054,1233,0.482,TRACKING
1676634328.156,5.549,VALID,18.301,1242,0.607,TRACKING
1676634328.356,5.527,VALID,17.379,1241,0.64,TRACKING
1676634328.556,5.437,VALID,17.336,1240,0.697,TRACKING
1676634328.756,5.358,VALID,17.761,1239,0.863,TRACKING
1676634328.956,5.354,VALID,16.877,1238,0.781,TRACKING
1676634329.156,5.299,VALID,17.208,1236,0.796,TRACKING
1676634329.356,5.139,VALID,17.23,1235,0.974,TRACKING
1676634329.556,5.184,VALID,16.707,1234,0.987,TRACKING
1676634329.756,5.116,VALID,15.87,1233,1.178,TRACKING
1676634329.956,4.882,VALID,16.239,1231,1.196,TRACKING
1676634330.156,4.889,VALID,15.801,1230,1.255,TRACKING
1676634330.356,4.91,VALID,16.465,1229,1.327,TRACKING
1676634330.556,4.911,VALID,15.799,1228,1.417,TRACKING
1676634330.756,4.809,VALID,15.096,1227,1.443,TRACKING
1676634330.956,4.764,VALID,15.151,1225,1.421,TRACKING
1676634331.156,4.608,VALID,15.169,1224,1.588,TRACKING
1676634331.356,4.668,VALID,15.039,1223,1.698,TRACKING
1676634331.556,4.555,VALID,14.295,1222,1.69,TRACKING
1676634331.756,4.263,VALID,14.519,1221,1.788,TRACKING
1676634331.956,4.126,VALID,14.288,1220,1.869,TRACKING
1676634332.156,4.116,VALID,14.154,1218,2.043,TRACKING
1676634332.356,4.016,VALID,13.469,1217,2.022,TRACKING
1676634332.556,3.999,VALID,13.858,1216,2.161,TRACKING
1676634332.756,3.834,VALID,13.444,1215,2.211,TRACKING
1676634332.956,3.807,VALID,14.033,1214,2.254,TRACKING
1676634333.156,3.682,VALID,15.301,1213,2.37,TRACKING
1676634333.356,3.75,VALID,15.915,1212,2.453,TRACKING
1676634333.556,3.648,VALID,17.538,1211,2.501,TRACKING
1676634333.756,3.579,VALID,17.834,1210,2.52,TRACKING
1676634333.956,3.558,VALID,19.032,1208,2.596,TRACKING
1676634334.156,3.499,VALID,20.237,1207,2.481,TRACKING
1676634334.356,3.439,VALID,21.51,1206,2.541,TRACKING
1676634334.556,3.417,VALID,21.889,1205,2.608,TRACKING
1676634334.756,3.381,VALID,22.715,1204,2.73,TRACKING
1676634334.956,3.27,VALID,22.408,1203,2.657,TRACKING
1676634335.156,3.352,VALID,23.304,1202,2.761,TRACKING
1676634335.356,3.326,VALID,22.805,1201,2.761,TRACKING
1676634335.556,3.299,VALID,24.137,1200,2.792,TRACKING
1676634335.756,3.266,VALID,24.049,1199,2.752,TRACKING
1676634335.956,3.26,VALID,24.953,1198,2.777,TRACKING
1676634336.156,3.25,VALID,25.836,1197,2.727,TRACKING
1676634336.356,3.166,VALID,24.677,1196,2.756,TRACKING
1676634336.556,3.7,VALID,24.522,1195,2.817,TRACKING
1676634336.756,3.809,VALID,23.977,1194,2.901,TRACKING
1676634336.956,3.811,VALID,22.808,1193,2.84,TRACKING
1676634337.156,3.781,VALID,20.4,1192,2.901,TRACKING
1676634337.356,3.769,VALID,18.653,1191,2.749,TRACKING
1676634337.556,3.738,VALID,17.148,1190,2.866,TRACKING
1676634337.756,3.663,VALID,15.814,1189,2.913,TRACKING
1676634337.956,3.742,VALID,15.274,1188,2.968,TRACKING
1676634338.156,3.609,VALID,14.836,1187,3.049,TRACKING
1676634338.356,3.738,VALID,14.261,1186,3.03,TRACKING
1676634338.556,3.54,VALID,14.746,1185,3.078,TRACKING
1676634338.756,3.524,VALID,15.295,1184,3.109,TRACKING
1676634338.956,3.544,VALID,14.951,1184,3.132,TRACKING
1676634339.156,3.509,VALID,15.131,1183,3.192,TRACKING
1676634339.356,3.438,VALID,16.024,1182,3.286,TRACKING
1676634339.556,3.438,VALID,16.468,1181,3.248,TRACKING
1676634339.756,3.266,VALID,17.015,1180,3.203,TRACKING
1676634339.956,3.305,VALID,18.632,1179,3.315,TRACKING
1676634340.156,3.231,VALID,18.952,1178,3.307,TRACKING
1676634340.356,3.268,VALID,19.961,1177,3.355,TRACKING
1676634340.556,3.215,VALID,20.618,1176,3.432,TRACKING
1676634340.756,3.279,VALID,21.651,1175,3.404,TRACKING
1676634340.956,3.277,VALID,23.019,1175,3.405,TRACKING
1676634341.156,3.219,VALID,24.305,1174,3.347,TRACKING
1676634341.356,3.266,VALID,24.533,1173,3.338,TRACKING
1676634341.556,3.154,VALID,23.327,1172,3.518,TRACKING
1676634341.756,3.192,VALID,22.14,1171,3.301,TRACKING
1676634341.956,3.12,VALID,21.504,1170,3.406,TRACKING
1676634342.156,3.164,VALID,21.781,1169,3.492,TRACKING
1676634342.356,3.151,VALID,20.237,1169,3.349,TRACKING
1676634342.556,3.238,VALID,20.485,1168,3.575,TRACKING
1676634342.756,3.027,VALID,20.598,1167,3.42,TRACKING
1676634342.956,2.981,VALID,19.721,1166,3.48,TRACKING
1676634343.156,3.012,VALID,20.378,1165,3.531,TRACKING
1676634343.356,3.027,VALID,21.867,1165,3.493,TRACKING
1676634343.556,3.028,VALID,22.926,1164,3.43,TRACKING
1676634343.756,3.009,VALID,24.768,1163,3.501,TRACKING
1676634343.956,2.946,VALID,25.755,1162,3.508,TRACKING
1676634344.156,3.077,VALID,25.926,1162,3.478,TRACKING
1676634344.356,2.944,VALID,26.59,1161,3.532,TRACKING
1676634344.556,2.971,VALID,26.769,1160,3.473,TRACKING
1676634344.756,2.944,VALID,30.0,1159,3.489,TRACKING
1676634344.956,3.049,VALID,29.773,1159,3.483,TRACKING
1676634345.156,3.012,VALID,30.0,1158,3.548,TRACKING
1676634345.356,2.923,VALID,29.21,1157,3.53,TRACKING
1676634345.556,2.986,VALID,29.57,1156,3.421,TRACKING
1676634345.756,2.966,VALID,29.638,1156,3.531,TRACKING
1676634345.956,3.068,VALID,30.0,1155,3.502,TRACKING
1676634346.156,2.926,VALID,29.834,1154,3.476,TRACKING
1676634346.356,3.015,VALID,30.0,1153,3.424,TRACKING
1676634346.556,2.987,VALID,30.0,1153,3.421,TRACKING
1676634346.756,3.057,VALID,30.0,1152,3.474,TRACKING
1676634346.956,3.007,VALID,30.0,1151,3.553,TRACKING
1676634347.156,3.122,VALID,30.0,1151,3.419,TRACKING
1676634347.356,3.12,VALID,29.49,1150,3.499,TRACKING
1676634347.556,3.107,VALID,30.0,1149,3.487,TRACKING
1676634347.756,3.084,VALID,30.0,1148,3.372,TRACKING
1676634347.956,3.133,VALID,30.0,1148,3.323,TRACKING
1676634348.156,3.103,VALID,25.119,1147,3.43,TRACKING
1676634348.356,2.99,VALID,23.141,1146,3.504,TRACKING
1676634348.556,3.044,VALID,23.023,1146,3.46,TRACKING
1676634348.756,2.957,VALID,23.911,1145,3.437,TRACKING
1676634348.956,3.05,VALID,30.0,1144,3.456,TRACKING
1676634349.156,3.077,VALID,30.0,1144,3.474,TRACKING
1676634349.356,3.007,VALID,30.0,1143,3.467,TRACKING
1676634349.556,2.991,VALID,29.881,1142,3.49,TRACKING
1676634349.756,2.983,VALID,29.99,1142,3.525,TRACKING
1676634349.956,3.011,VALID,29.992,1141,3.538,TRACKING
1676634350.156,2.884,VALID,30.0,1140,3.548,TRACKING
1676634350.356,3.024,VALID,29.62,1140,3.47,TRACKING
1676634350.556,3.062,VALID,30.0,1139,3.551,TRACKING
1676634350.756,3.01,VALID,29.817,1138,3.421,TRACKING
1676634350.956,2.927,VALID,29.678,1138,3.445,TRACKING
1676634351.156,3.13,VALID,30.0,1137,3.451,TRACKING
1676634351.356,3.061,VALID,29.662,1137,3.387,TRACKING
1676634351.556,3.03,VALID,29.645,1136,3.424,TRACKING
1676634351.756,3.116,VALID,29.79,1135,3.409,TRACKING
1676634351.956,3.09,VALID,30.0,1135,3.502,TRACKING
1676634352.156,3.101,VALID,29.762,1134,3.497,TRACKING
1676634352.356,3.058,VALID,29.673,1133,3.334,TRACKING
1676634352.556,3.042,VALID,30.0,1133,3.327,TRACKING
1676634352.756,3.008,VALID,29.906,1132,3.477,TRACKING
1676634352.956,3.085,VALID,29.99,1132,3.418,TRACKING
1676634353.156,3.036,VALID,29.815,1131,3.434,TRACKING
1676634353.356,3.063,VALID,30.0,1130,3.37,TRACKING
1676634353.556,2.726,VALID,30.0,1130,3.423,TRACKING
1676634353.756,2.706,VALID,29.986,1129,3.494,TRACKING
1676634353.956,2.769,VALID,29.934,1129,3.431,TRACKING
1676634354.156,2.8,VALID,30.0,1128,3.343,TRACKING
1676634354.356,2.822,VALID,29.629,1128,3.444,TRACKING
1676634354.556,2.777,VALID,29.589,1127,3.426,TRACKING
1676634354.756,2.8,VALID,29.842,1126,3.443,TRACKING
1676634354.956,2.835,VALID,30.0,1126,3.494,TRACKING
1676634355.156,2.804,VALID,29.948,1125,3.421,TRACKING
1676634355.356,2.811,VALID,30.0,1125,3.305,TRACKING
1676634355.556,2.81,VALID,30.0,1124,3.426,TRACKING
1676634355.756,2.817,VALID,30.0,1124,3.28,TRACKING
1676634355.956,2.773,VALID,29.893,1123,3.331,TRACKING
1676634356.156,2.793,VALID,29.904,1123,3.308,TRACKING
1676634356.356,2.81,VALID,30.0,1122,3.292,TRACKING
1676634356.556,2.902,VALID,29.868,1122,3.371,TRACKING
1676634356.756,2.858,VALID,29.606,1121,3.205,TRACKING
1676634356.956,2.953,VALID,30.0,1120,3.239,TRACKING
1676634357.156,2.963,VALID,29.842,1120,3.195,TRACKING
1676634357.356,2.963,VALID,30.0,1119,3.252,TRACKING
1676634357.556,2.948,VALID,29.881,1119,3.211,TRACKING
1676634357.756,2.945,VALID,30.0,1118,3.248,TRACKING
1676634357.956,2.941,VALID,29.975,1118,3.284,TRACKING
1676634358.156,3.009,VALID,30.0,1117,3.159,TRACKING
1676634358.356,3.082,VALID,29.515,1117,3.036,TRACKING
1676634358.556,3.03,VALID,30.0,1116,3.178,TRACKING
1676634358.756,2.964,VALID,30.0,1116,3.097,TRACKING
1676634358.956,2.997,VALID,30.0,1115,3.246,TRACKING
1676634359.156,2.996,VALID,30.0,1115,3.182,TRACKING
1676634359.356,2.964,VALID,29.95,1115,3.231,TRACKING
1676634359.556,3.079,VALID,30.0,1114,3.089,TRACKING
1676634359.756,3.028,VALID,29.494,1114,3.189,TRACKING
1676634359.956,2.968,VALID,30.0,1113,3.196,TRACKING
1676634360.156,2.991,VALID,29.968,1113,3.178,TRACKING
1676634360.356,3.045,VALID,30.0,1112,3.21,TRACKING
1676634360.556,3.07,VALID,30.0,1112,3.187,TRACKING
1676634360.756,3.317,VALID,30.0,1111,3.205,TRACKING
1676634360.956,3.352,VALID,30.0,1111,3.129,TRACKING
1676634361.156,3.337,VALID,29.596,1110,3.073,TRACKING
1676634361.356,3.416,VALID,29.514,1110,3.12,TRACKING
1676634361.556,3.353,VALID,29.871,1109,3.146,TRACKING
1676634361.756,3.303,VALID,29.699,1109,3.129,TRACKING
1676634361.956,3.368,VALID,30.0,1108,3.145,TRACKING
1676634362.156,3.351,VALID,29.82,1108,3.252,TRACKING
1676634362.356,3.256,VALID,29.903,1108,3.232,TRACKING
1676634362.556,3.386,VALID,29.919,1107,3.234,TRACKING
1676634362.756,3.304,VALID,29.68,1107,3.124,TRACKING
1676634362.956,3.264,VALID,29.5,1106,3.186,TRACKING
1676634363.156,3.306,VALID,30.0,1106,3.29,TRACKING
1676634363.356,3.315,VALID,30.0,1105,3.269,TRACKING
1676634363.556,3.252,VALID,30.0,1105,3.293,TRACKING
1676634363.756,3.171,VALID,29.859,1105,3.306,TRACKING
1676634363.956,3.077,VALID,30.0,1104,3.279,TRACKING
1676634364.156,3.034,VALID,29.707,1104,3.365,TRACKING
1676634364.356,3.11,VALID,29.658,1103,3.389,TRACKING
1676634364.556,3.009,VALID,30.0,1103,3.436,TRACKING
1676634364.756,3.018,VALID,30.0,1103,3.411,TRACKING
1676634364.956,3.034,VALID,29.851,1102,3.373,TRACKING
1676634365.156,3.007,VALID,30.0,1102,3.415,TRACKING
1676634365.356,2.988,VALID,30.0,1101,3.4,TRACKING
1676634365.556,3.059,VALID,29.912,1101,3.322,TRACKING
1676634365.756,2.978,VALID,29.797,1101,3.361,TRACKING
1676634365.956,2.996,VALID,30.0,1100,3.38,TRACKING
1676634366.156,3.017,VALID,29.978,1100,3.341,TRACKING
1676634366.356,2.983,VALID,29.955,1099,3.334,TRACKING
1676634366.556,3.106,VALID,30.0,1099,3.385,TRACKING
1676634366.756,3.003,VALID,30.0,1099,3.379,TRACKING
1676634366.956,2.96,VALID,30.0,1098,3.334,TRACKING
1676634367.156,3.127,VALID,29.884,1098,3.405,TRACKING
1676634367.356,3.059,VALID,29.956,1097,3.313,TRACKING
1676634367.556,3.098,VALID,30.0,1097,3.369,TRACKING
1676634367.756,3.117,VALID,30.0,1097,3.365,TRACKING
1676634367.956,3.039,VALID,29.655,1096,3.399,TRACKING
1676634368.156,3.1,VALID,29.543,1096,3.365,TRACKING
1676634368.356,3.035,VALID,30.0,1096,3.3,TRACKING
1676634368.556,3.603,VALID,30.0,1095,3.351,TRACKING
1676634368.756,3.589,VALID,29.755,1095,3.39,TRACKING
1676634368.956,3.553,VALID,29.531,1094,3.451,TRACKING
1676634369.156,3.554,VALID,30.0,1094,3.419,TRACKING
1676634369.356,3.515,VALID,29.426,1094,3.314,TRACKING
1676634369.556,3.507,VALID,29.963,1093,3.318,TRACKING
1676634369.756,3.523,VALID,30.0,1093,3.324,TRACKING
1676634369.956,3.538,VALID,30.0,1093,3.376,TRACKING
1676634370.156,3.468,VALID,30.0,1092,3.501,TRACKING
1676634370.356,3.437,VALID,30.0,1092,3.434,TRACKING
1676634370.556,3.503,VALID,29.902,1092,3.396,TRACKING
1676634370.756,3.433,VALID,30.0,1091,3.546,TRACKING
1676634370.956,3.338,VALID,30.0,1091,3.572,TRACKING
1676634371.156,3.462,VALID,30.0,1091,3.611,TRACKING
1676634371.356,3.355,VALID,30.0,1090,3.638,TRACKING
1676634371.556,3.319,VALID,30.0,1090,3.604,TRACKING
1676634371.756,3.255,VALID,29.953,1090,3.55,TRACKING
1676634371.956,3.3,VALID,30.0,1089,3.639,TRACKING
1676634372.156,3.219,VALID,30.0,1089,3.679,TRACKING
1676634372.356,3.316,VALID,30.0,1089,3.606,TRACKING
1676634372.556,3.254,VALID,29.728,1088,3.749,TRACKING
1676634372.756,3.151,VALID,29.933,1088,3.817,TRACKING
1676634372.956,3.122,VALID,30.0,1088,3.712,TRACKING
1676634373.156,3.161,VALID,30.0,1087,3.746,TRACKING
1676634373.356,3.222,VALID,29.94,1087,3.776,TRACKING
1676634373.556,3.112,VALID,29.883,1087,3.784,TRACKING
1676634373.756,4.016,VALID,29.746,1087,3.742,TRACKING
